request_key,custom_id,role,study_id,profile_id,condition_id,outcome_id,replicate_id,requested_model,prompt_hash,schema_version,prompt_protocol_id,prompt_compiler_version,seed,status,required_fields,response_key_map,request_stage,consensus_interaction_protocol_id,consensus_stage_a_request_key,consensus_stage_a_prompt_hash,consensus_stage_a_schema_hash,consensus_feedback_hash
F|target|F0417|Consensus|stage_a|replicate_1,F-f9b1fc18d1368234fe2da3075972c7dc348865c7,F,target,F0417,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,d0c63cb91e8cd5d85d36854f97900131aa1a0550bb6c1cc07182772a4cb595a8,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,1150974569,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_net_zero_before_2085"", ""Q002"": ""consensus_estimate_co2_warms_planet"", ""Q003"": ""consensus_estimate_human_primary_cause""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,F|target|F0417|Consensus|stage_a|replicate_1,d0c63cb91e8cd5d85d36854f97900131aa1a0550bb6c1cc07182772a4cb595a8,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
F|target|F0418|Consensus|stage_a|replicate_1,F-2206e1da098ef31ce27ac605b043387580ee2443,F,target,F0418,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,15e9902fe2114b4e8ee919e6325f5e03a9a533de3083c56516badb276be50e1a,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,1302116048,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_net_zero_before_2085"", ""Q002"": ""consensus_estimate_co2_warms_planet"", ""Q003"": ""consensus_estimate_human_primary_cause""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,F|target|F0418|Consensus|stage_a|replicate_1,15e9902fe2114b4e8ee919e6325f5e03a9a533de3083c56516badb276be50e1a,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
F|target|F0419|Consensus|stage_a|replicate_1,F-93c276d64f6631d78ae1a60d022105f1e7635bf3,F,target,F0419,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,20765c048352793853fb27097b57f73986a047f8925653093233246c7e072918,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,1995120517,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_net_zero_before_2085"", ""Q002"": ""consensus_estimate_human_primary_cause"", ""Q003"": ""consensus_estimate_co2_warms_planet""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,F|target|F0419|Consensus|stage_a|replicate_1,20765c048352793853fb27097b57f73986a047f8925653093233246c7e072918,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
F|target|F0420|Consensus|stage_a|replicate_1,F-c0700043d1bd72b6b24db3114fbc483e29490782,F,target,F0420,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,a19cdbbaadaacf336b008da6951d5b4630300e4a8655436dd3b83c3945cad5a2,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,1386050368,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_human_primary_cause"", ""Q002"": ""consensus_estimate_co2_warms_planet"", ""Q003"": ""consensus_estimate_net_zero_before_2085""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,F|target|F0420|Consensus|stage_a|replicate_1,a19cdbbaadaacf336b008da6951d5b4630300e4a8655436dd3b83c3945cad5a2,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
F|target|F0421|Consensus|stage_a|replicate_1,F-73adedb15f1530243de3c73b360ec2a9768e9fa1,F,target,F0421,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,ffbb877681bad25334a6753883a584c0f052ef9110a17db5162e8c77658fecca,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,1181813640,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_net_zero_before_2085"", ""Q002"": ""consensus_estimate_co2_warms_planet"", ""Q003"": ""consensus_estimate_human_primary_cause""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,F|target|F0421|Consensus|stage_a|replicate_1,ffbb877681bad25334a6753883a584c0f052ef9110a17db5162e8c77658fecca,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
F|target|F0422|Consensus|stage_a|replicate_1,F-ad5b34e15ce0b2d8a748b65eaba5feace693587c,F,target,F0422,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,73c992c02b61d0fbfd15981400104cf304668f3271ce20f56af978d812bb6622,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,932650141,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_human_primary_cause"", ""Q002"": ""consensus_estimate_net_zero_before_2085"", ""Q003"": ""consensus_estimate_co2_warms_planet""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,F|target|F0422|Consensus|stage_a|replicate_1,73c992c02b61d0fbfd15981400104cf304668f3271ce20f56af978d812bb6622,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
F|target|F0423|Consensus|stage_a|replicate_1,F-f62172268e2b385dace3b6c2313fbe6a1c0f4c84,F,target,F0423,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,4842eef637b01307a0e60da2afb0d20b83a8c170c6753dd235db138d7ddfc4bc,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,2054036653,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_co2_warms_planet"", ""Q002"": ""consensus_estimate_net_zero_before_2085"", ""Q003"": ""consensus_estimate_human_primary_cause""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,F|target|F0423|Consensus|stage_a|replicate_1,4842eef637b01307a0e60da2afb0d20b83a8c170c6753dd235db138d7ddfc4bc,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
F|target|F0424|Consensus|stage_a|replicate_1,F-7f4f9eb4a24f0b735c0c0fac3b57128077836c26,F,target,F0424,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,f5b138d66b8bf261754a184e726ad94552763cb840c63aed354d4126eb0f27a3,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,552487134,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_human_primary_cause"", ""Q002"": ""consensus_estimate_co2_warms_planet"", ""Q003"": ""consensus_estimate_net_zero_before_2085""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,F|target|F0424|Consensus|stage_a|replicate_1,f5b138d66b8bf261754a184e726ad94552763cb840c63aed354d4126eb0f27a3,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
F|target|F0425|Consensus|stage_a|replicate_1,F-2678ace6dc155b1b9de3d1f95a0b2f6e98d480a9,F,target,F0425,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,464f685d516a156007d47b3b00ae8d737f1381d0123766afa5e110b4e176caac,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,688305385,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_co2_warms_planet"", ""Q002"": ""consensus_estimate_net_zero_before_2085"", ""Q003"": ""consensus_estimate_human_primary_cause""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,F|target|F0425|Consensus|stage_a|replicate_1,464f685d516a156007d47b3b00ae8d737f1381d0123766afa5e110b4e176caac,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
F|target|F0426|Consensus|stage_a|replicate_1,F-96dcbd4fce61c0742cce57b7d0eb78e183e3210f,F,target,F0426,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,42b54c52a685204de8232334acf7c6c023dac4bc38111fa57b0f4bb8aacc977c,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,2082159381,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_net_zero_before_2085"", ""Q002"": ""consensus_estimate_co2_warms_planet"", ""Q003"": ""consensus_estimate_human_primary_cause""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,F|target|F0426|Consensus|stage_a|replicate_1,42b54c52a685204de8232334acf7c6c023dac4bc38111fa57b0f4bb8aacc977c,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
F|target|F0427|Consensus|stage_a|replicate_1,F-2816fda734131a9b0491b4df5c4bc4aa534cc7df,F,target,F0427,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,d7e8bdd1e437168380cd4f5a7ff86110f657179ea71c5a244303534af24e7f93,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,71374314,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_net_zero_before_2085"", ""Q002"": ""consensus_estimate_co2_warms_planet"", ""Q003"": ""consensus_estimate_human_primary_cause""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,F|target|F0427|Consensus|stage_a|replicate_1,d7e8bdd1e437168380cd4f5a7ff86110f657179ea71c5a244303534af24e7f93,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
F|target|F0428|Consensus|stage_a|replicate_1,F-66f7e1db8047b640669fee05e5d830c45a7abd34,F,target,F0428,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,333ccbd34c8888cf8f3684068c76b3f85190c97cc35187380da117780fc360cf,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,1312258552,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_co2_warms_planet"", ""Q002"": ""consensus_estimate_human_primary_cause"", ""Q003"": ""consensus_estimate_net_zero_before_2085""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,F|target|F0428|Consensus|stage_a|replicate_1,333ccbd34c8888cf8f3684068c76b3f85190c97cc35187380da117780fc360cf,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
F|target|F0429|Consensus|stage_a|replicate_1,F-516da5993a6333ffdb8458231ab7d313078a1cff,F,target,F0429,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,a1d0dad8419ca695ac73f2ec33b98d2dad37fbbb079502b9843707fe8c08adca,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,1564376882,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_co2_warms_planet"", ""Q002"": ""consensus_estimate_human_primary_cause"", ""Q003"": ""consensus_estimate_net_zero_before_2085""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,F|target|F0429|Consensus|stage_a|replicate_1,a1d0dad8419ca695ac73f2ec33b98d2dad37fbbb079502b9843707fe8c08adca,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
F|target|F0430|Consensus|stage_a|replicate_1,F-13165b505c2f471d470f292f281abe8e815a6c10,F,target,F0430,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,7a70a19c4296aaf09754023f91a833fd637a8ad5a903e9ee48990cb8c6035344,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,39583166,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_net_zero_before_2085"", ""Q002"": ""consensus_estimate_co2_warms_planet"", ""Q003"": ""consensus_estimate_human_primary_cause""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,F|target|F0430|Consensus|stage_a|replicate_1,7a70a19c4296aaf09754023f91a833fd637a8ad5a903e9ee48990cb8c6035344,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
F|target|F0431|Consensus|stage_a|replicate_1,F-329f2bbaf430b1a422be01a942fa2b57cbb054c5,F,target,F0431,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,a0ba3da86e5965781e47595be583bd4682b5d8b61214c18239658a02bcaa04fe,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,1500449050,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_net_zero_before_2085"", ""Q002"": ""consensus_estimate_co2_warms_planet"", ""Q003"": ""consensus_estimate_human_primary_cause""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,F|target|F0431|Consensus|stage_a|replicate_1,a0ba3da86e5965781e47595be583bd4682b5d8b61214c18239658a02bcaa04fe,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
F|target|F0432|Consensus|stage_a|replicate_1,F-b99d26df9e1ced88464e10b2ed02aaa0388266e5,F,target,F0432,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,e0b959ba2641d174470ba8d2e67ae6f6677ae631cfbe2b02f0362dbad01bdf0a,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,290929482,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_human_primary_cause"", ""Q002"": ""consensus_estimate_net_zero_before_2085"", ""Q003"": ""consensus_estimate_co2_warms_planet""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,F|target|F0432|Consensus|stage_a|replicate_1,e0b959ba2641d174470ba8d2e67ae6f6677ae631cfbe2b02f0362dbad01bdf0a,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
F|target|F0433|Consensus|stage_a|replicate_1,F-31b4d34e0372072c6d26b0b7d793e5db7940e9b3,F,target,F0433,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,be5e08ace315962abb9d27eee45a0d10b30b651ca618f853e4977735007a4992,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,1725672904,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_net_zero_before_2085"", ""Q002"": ""consensus_estimate_human_primary_cause"", ""Q003"": ""consensus_estimate_co2_warms_planet""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,F|target|F0433|Consensus|stage_a|replicate_1,be5e08ace315962abb9d27eee45a0d10b30b651ca618f853e4977735007a4992,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
F|target|F0434|Consensus|stage_a|replicate_1,F-6dab8bee029cf833748c7a65afd9fc91b5fd2001,F,target,F0434,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,06882cd522e574050e3bb10f1016e8907677bc7962819a71d321b45ed7f7679a,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,1576275984,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_human_primary_cause"", ""Q002"": ""consensus_estimate_co2_warms_planet"", ""Q003"": ""consensus_estimate_net_zero_before_2085""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,F|target|F0434|Consensus|stage_a|replicate_1,06882cd522e574050e3bb10f1016e8907677bc7962819a71d321b45ed7f7679a,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
F|target|F0435|Consensus|stage_a|replicate_1,F-642ac3663f7b9ed286c74281e00c2f70dc27bf88,F,target,F0435,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,e90135e15b859776a01e3cf0d68e3baaa4d47b439a052b37c96a82b113cbb749,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,131147168,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_net_zero_before_2085"", ""Q002"": ""consensus_estimate_human_primary_cause"", ""Q003"": ""consensus_estimate_co2_warms_planet""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,F|target|F0435|Consensus|stage_a|replicate_1,e90135e15b859776a01e3cf0d68e3baaa4d47b439a052b37c96a82b113cbb749,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
F|target|F0436|Consensus|stage_a|replicate_1,F-2c1299379ced62a29c2c838872f4ea38728fb9b0,F,target,F0436,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,81887dbebe2f537c9571278f7dd4c39ca7a2598cd103dc77b8d479a18e21df63,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,1964152081,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_co2_warms_planet"", ""Q002"": ""consensus_estimate_human_primary_cause"", ""Q003"": ""consensus_estimate_net_zero_before_2085""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,F|target|F0436|Consensus|stage_a|replicate_1,81887dbebe2f537c9571278f7dd4c39ca7a2598cd103dc77b8d479a18e21df63,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
F|target|F0437|Consensus|stage_a|replicate_1,F-8519cf626bb71fcb159a594bcb92d55fe870cd1d,F,target,F0437,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,5f689b6e261f62281825155dbde9527dde3ac68a93325ddc96e6b97a52b035f9,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,1978318481,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_co2_warms_planet"", ""Q002"": ""consensus_estimate_human_primary_cause"", ""Q003"": ""consensus_estimate_net_zero_before_2085""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,F|target|F0437|Consensus|stage_a|replicate_1,5f689b6e261f62281825155dbde9527dde3ac68a93325ddc96e6b97a52b035f9,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
F|target|F0438|Consensus|stage_a|replicate_1,F-f878f6126b381dbf5bab4185263de2e0702de53c,F,target,F0438,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,24709cc04750eac2ca0e3b7178bea329dbb59b6712efa006cd447650ad6f5b99,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,1546258919,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_human_primary_cause"", ""Q002"": ""consensus_estimate_co2_warms_planet"", ""Q003"": ""consensus_estimate_net_zero_before_2085""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,F|target|F0438|Consensus|stage_a|replicate_1,24709cc04750eac2ca0e3b7178bea329dbb59b6712efa006cd447650ad6f5b99,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
F|target|F0439|Consensus|stage_a|replicate_1,F-d45e0cceda29274e7b0fc233d2ff1a28021937f4,F,target,F0439,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,4d2c79b5c7f18df3eb2f3555d4404443c86a3edf7f59c25fec7705bb19d646be,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,48578799,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_co2_warms_planet"", ""Q002"": ""consensus_estimate_net_zero_before_2085"", ""Q003"": ""consensus_estimate_human_primary_cause""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,F|target|F0439|Consensus|stage_a|replicate_1,4d2c79b5c7f18df3eb2f3555d4404443c86a3edf7f59c25fec7705bb19d646be,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
F|target|F0440|Consensus|stage_a|replicate_1,F-1fb92bb8eab056ef227b5ef72f73c7b6b2e19c56,F,target,F0440,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,4fe6ea893bfc44e21d876eff2913e10a8db06303bec5e21ec5cf7b5558e34a99,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,706915937,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_co2_warms_planet"", ""Q002"": ""consensus_estimate_human_primary_cause"", ""Q003"": ""consensus_estimate_net_zero_before_2085""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,F|target|F0440|Consensus|stage_a|replicate_1,4fe6ea893bfc44e21d876eff2913e10a8db06303bec5e21ec5cf7b5558e34a99,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
F|target|F0441|Consensus|stage_a|replicate_1,F-7e91a0e0c867b95068f64f22db6fc547d48d68d7,F,target,F0441,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,66e75c5683995bffec00ee3b226273d44c582949e49603d98765fb648b7860cf,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,1166736147,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_co2_warms_planet"", ""Q002"": ""consensus_estimate_net_zero_before_2085"", ""Q003"": ""consensus_estimate_human_primary_cause""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,F|target|F0441|Consensus|stage_a|replicate_1,66e75c5683995bffec00ee3b226273d44c582949e49603d98765fb648b7860cf,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
F|target|F0442|Consensus|stage_a|replicate_1,F-8f766b8aefb77b57dbcb50ff269c8bcb186fac5a,F,target,F0442,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,6a42bde0b8ac5cb4434c1643ab068d174929e07aad51870e89ab065a347c0a07,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,245650031,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_human_primary_cause"", ""Q002"": ""consensus_estimate_net_zero_before_2085"", ""Q003"": ""consensus_estimate_co2_warms_planet""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,F|target|F0442|Consensus|stage_a|replicate_1,6a42bde0b8ac5cb4434c1643ab068d174929e07aad51870e89ab065a347c0a07,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
F|target|F0443|Consensus|stage_a|replicate_1,F-78984e35896c7912016e1a1b23d36e7e109d1b15,F,target,F0443,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,95e7c71c2094f5daf2a6ee10d945e5defb249ae6c7562ba3130754bfab756f02,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,2057115006,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_co2_warms_planet"", ""Q002"": ""consensus_estimate_net_zero_before_2085"", ""Q003"": ""consensus_estimate_human_primary_cause""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,F|target|F0443|Consensus|stage_a|replicate_1,95e7c71c2094f5daf2a6ee10d945e5defb249ae6c7562ba3130754bfab756f02,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
F|target|F0444|Consensus|stage_a|replicate_1,F-a0721b7eb81651abf8368e0ebf2eabccaa2e684b,F,target,F0444,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,906fb0ec4dd8a8f29d36feb3a9dc0ddf4af0cbf71ab06e100d9ace6d9c5ee8bc,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,2029684906,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_co2_warms_planet"", ""Q002"": ""consensus_estimate_net_zero_before_2085"", ""Q003"": ""consensus_estimate_human_primary_cause""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,F|target|F0444|Consensus|stage_a|replicate_1,906fb0ec4dd8a8f29d36feb3a9dc0ddf4af0cbf71ab06e100d9ace6d9c5ee8bc,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
F|target|F0445|Consensus|stage_a|replicate_1,F-55a2fbd5db0be00362b8b48fcfcf7bd17d63e48a,F,target,F0445,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,c1117cc282a27dcced27e519fa4ecdd56e2f3b3487200a9c8899dabd5e9fcbbd,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,106026928,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_net_zero_before_2085"", ""Q002"": ""consensus_estimate_co2_warms_planet"", ""Q003"": ""consensus_estimate_human_primary_cause""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,F|target|F0445|Consensus|stage_a|replicate_1,c1117cc282a27dcced27e519fa4ecdd56e2f3b3487200a9c8899dabd5e9fcbbd,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
F|target|F0446|Consensus|stage_a|replicate_1,F-0290d78cb991da328c59dea14ea9c72a39e160d9,F,target,F0446,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,119ca83681daf79957aceb32642494f45b95a1ce5597591303e251276cdfe668,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,1051953483,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_net_zero_before_2085"", ""Q002"": ""consensus_estimate_co2_warms_planet"", ""Q003"": ""consensus_estimate_human_primary_cause""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,F|target|F0446|Consensus|stage_a|replicate_1,119ca83681daf79957aceb32642494f45b95a1ce5597591303e251276cdfe668,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
