request_key,custom_id,role,study_id,profile_id,condition_id,outcome_id,replicate_id,requested_model,prompt_hash,schema_version,prompt_protocol_id,prompt_compiler_version,seed,status,required_fields,response_key_map,request_stage,consensus_interaction_protocol_id,consensus_stage_a_request_key,consensus_stage_a_prompt_hash,consensus_stage_a_schema_hash,consensus_feedback_hash
G|LP0770|Consensus|stage_a|replicate_1,G-20c8dd2803fb67d13ff346234f68058b5bcb7957,G,target,LP0770,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,6caab73ae397da1d04caf8ca844c1022c657fdd9e789e816f1dfde2eab966138,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,1166877217,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_human_primary_cause"", ""Q002"": ""consensus_estimate_net_zero_before_2085"", ""Q003"": ""consensus_estimate_co2_warms_planet""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0770|Consensus|stage_a|replicate_1,6caab73ae397da1d04caf8ca844c1022c657fdd9e789e816f1dfde2eab966138,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0771|Consensus|stage_a|replicate_1,G-ab22bb76da8172c36b1798946250f586a8169b55,G,target,LP0771,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,48d38f9f8470015cba19474d12fad5bc9227aa7a0bc76806b87b9417ed041b12,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,818342323,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_net_zero_before_2085"", ""Q002"": ""consensus_estimate_human_primary_cause"", ""Q003"": ""consensus_estimate_co2_warms_planet""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0771|Consensus|stage_a|replicate_1,48d38f9f8470015cba19474d12fad5bc9227aa7a0bc76806b87b9417ed041b12,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0772|Consensus|stage_a|replicate_1,G-2acfde9064da5d7c9d26a21426c6b51f5ef91421,G,target,LP0772,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,a089e39692c7caf32eb950500cf4843d8ec5f8d098cd4a2c67654941d5bb4259,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,981080733,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_human_primary_cause"", ""Q002"": ""consensus_estimate_net_zero_before_2085"", ""Q003"": ""consensus_estimate_co2_warms_planet""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0772|Consensus|stage_a|replicate_1,a089e39692c7caf32eb950500cf4843d8ec5f8d098cd4a2c67654941d5bb4259,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0773|Consensus|stage_a|replicate_1,G-ec49597c2b717c35cc7915779b9e782065d61cf4,G,target,LP0773,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,818f03cb3e4b3bdebf887fb8eaee72d8f94f5dc3081629a0f398c15490f47c04,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,67383089,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_net_zero_before_2085"", ""Q002"": ""consensus_estimate_human_primary_cause"", ""Q003"": ""consensus_estimate_co2_warms_planet""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0773|Consensus|stage_a|replicate_1,818f03cb3e4b3bdebf887fb8eaee72d8f94f5dc3081629a0f398c15490f47c04,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0774|Consensus|stage_a|replicate_1,G-ce9163ebed4d8b605e62eed8864aee7df38b2c2a,G,target,LP0774,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,e9ed3d1cdcef799aff86a1a568ef10482958ea3b4810398fed06097c67ddba35,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,175133499,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_net_zero_before_2085"", ""Q002"": ""consensus_estimate_co2_warms_planet"", ""Q003"": ""consensus_estimate_human_primary_cause""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0774|Consensus|stage_a|replicate_1,e9ed3d1cdcef799aff86a1a568ef10482958ea3b4810398fed06097c67ddba35,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0775|Consensus|stage_a|replicate_1,G-6c2312838089680387730a6014ce1b8fb9da893e,G,target,LP0775,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,34b3fddca04a89a280364629b37144374ceb844a62e851d9840b72307de261e1,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,1489997067,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_human_primary_cause"", ""Q002"": ""consensus_estimate_net_zero_before_2085"", ""Q003"": ""consensus_estimate_co2_warms_planet""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0775|Consensus|stage_a|replicate_1,34b3fddca04a89a280364629b37144374ceb844a62e851d9840b72307de261e1,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0776|Consensus|stage_a|replicate_1,G-70f9d8be68589960c461311600905ea14432b657,G,target,LP0776,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,b5e6e8a8fb5edfcb6eb015e33246618a47e45e37dc07188db968deff0254ddbb,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,1246513886,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_co2_warms_planet"", ""Q002"": ""consensus_estimate_human_primary_cause"", ""Q003"": ""consensus_estimate_net_zero_before_2085""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0776|Consensus|stage_a|replicate_1,b5e6e8a8fb5edfcb6eb015e33246618a47e45e37dc07188db968deff0254ddbb,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0777|Consensus|stage_a|replicate_1,G-508e33a24b3492df90e57f8dcce5d8d5ab2aa705,G,target,LP0777,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,5f1a73df56e74380fbe1d7c64e6a80f03d56dd13257c0c6f514bc7fb580218c3,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,1817246244,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_net_zero_before_2085"", ""Q002"": ""consensus_estimate_human_primary_cause"", ""Q003"": ""consensus_estimate_co2_warms_planet""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0777|Consensus|stage_a|replicate_1,5f1a73df56e74380fbe1d7c64e6a80f03d56dd13257c0c6f514bc7fb580218c3,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0778|Consensus|stage_a|replicate_1,G-04de501fdfbd7e5b61bb93f4c6f259f01339c9f2,G,target,LP0778,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,c8a59be5f2fad53374d6fa91d2badd4e47dfad2792ed73f6d2f9372956e31d59,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,1769610906,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_net_zero_before_2085"", ""Q002"": ""consensus_estimate_co2_warms_planet"", ""Q003"": ""consensus_estimate_human_primary_cause""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0778|Consensus|stage_a|replicate_1,c8a59be5f2fad53374d6fa91d2badd4e47dfad2792ed73f6d2f9372956e31d59,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0779|Consensus|stage_a|replicate_1,G-ca190a8515eab38f05a226aeb143dd5ecff1b5da,G,target,LP0779,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,3e7008c6684ec83bd4998e7c3e4b846f397ede69a5bb1a5260edc0706149c983,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,706529436,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_co2_warms_planet"", ""Q002"": ""consensus_estimate_net_zero_before_2085"", ""Q003"": ""consensus_estimate_human_primary_cause""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0779|Consensus|stage_a|replicate_1,3e7008c6684ec83bd4998e7c3e4b846f397ede69a5bb1a5260edc0706149c983,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0780|Consensus|stage_a|replicate_1,G-74e7ad447168dbc1b2b409252da5c22a2abcfbd0,G,target,LP0780,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,de17cce7669778e98c3df7645cc7359fca6be8d4562f8509ad61db18984245ec,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,1530410571,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_co2_warms_planet"", ""Q002"": ""consensus_estimate_net_zero_before_2085"", ""Q003"": ""consensus_estimate_human_primary_cause""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0780|Consensus|stage_a|replicate_1,de17cce7669778e98c3df7645cc7359fca6be8d4562f8509ad61db18984245ec,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0781|Consensus|stage_a|replicate_1,G-1d192f657bcc081618ab3c83a658b2897050a236,G,target,LP0781,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,197775cb29a92971f3ec5e862590bcc820bf37086278c90c86f34634d38e9044,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,905864929,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_net_zero_before_2085"", ""Q002"": ""consensus_estimate_human_primary_cause"", ""Q003"": ""consensus_estimate_co2_warms_planet""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0781|Consensus|stage_a|replicate_1,197775cb29a92971f3ec5e862590bcc820bf37086278c90c86f34634d38e9044,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0782|Consensus|stage_a|replicate_1,G-a65dd513bb1c2ed9c7c9897c6fe8e0a44e494cf1,G,target,LP0782,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,cb71a1f70aab7673f6b2df20431c008a6058b2ee9fa1ac383255bc89efc0f424,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,131586307,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_co2_warms_planet"", ""Q002"": ""consensus_estimate_net_zero_before_2085"", ""Q003"": ""consensus_estimate_human_primary_cause""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0782|Consensus|stage_a|replicate_1,cb71a1f70aab7673f6b2df20431c008a6058b2ee9fa1ac383255bc89efc0f424,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0783|Consensus|stage_a|replicate_1,G-b73c4602ab762c1840ee45535d2c51e4a9a919ea,G,target,LP0783,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,0a4f1b28094c284dde726c62c2fe8fb0dc552ee7ed5c21a98b021380a3caa3fe,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,435075104,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_human_primary_cause"", ""Q002"": ""consensus_estimate_net_zero_before_2085"", ""Q003"": ""consensus_estimate_co2_warms_planet""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0783|Consensus|stage_a|replicate_1,0a4f1b28094c284dde726c62c2fe8fb0dc552ee7ed5c21a98b021380a3caa3fe,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0784|Consensus|stage_a|replicate_1,G-954933586f98bf9c46ef535e5008d0c56f6aca72,G,target,LP0784,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,c07fab217acb22e25dc02d3683d6e7c3d5b110efedc467c696c3b796fe4eeada,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,439035471,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_net_zero_before_2085"", ""Q002"": ""consensus_estimate_co2_warms_planet"", ""Q003"": ""consensus_estimate_human_primary_cause""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0784|Consensus|stage_a|replicate_1,c07fab217acb22e25dc02d3683d6e7c3d5b110efedc467c696c3b796fe4eeada,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0785|Consensus|stage_a|replicate_1,G-db5bf035afde05ed65e3a966d32ece10f6017e2f,G,target,LP0785,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,5b5b84813662099156e0a92dfad4fa715458883341547daf897da89873c1c68a,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,1721099867,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_human_primary_cause"", ""Q002"": ""consensus_estimate_co2_warms_planet"", ""Q003"": ""consensus_estimate_net_zero_before_2085""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0785|Consensus|stage_a|replicate_1,5b5b84813662099156e0a92dfad4fa715458883341547daf897da89873c1c68a,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0786|Consensus|stage_a|replicate_1,G-2f5e98a1037daf7761b2aee9234e5e52cd0d2984,G,target,LP0786,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,fa49e78f8563e29731bdf9793d96db468e1e31880551f2ad13cb6b8034058ec0,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,1648025785,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_net_zero_before_2085"", ""Q002"": ""consensus_estimate_human_primary_cause"", ""Q003"": ""consensus_estimate_co2_warms_planet""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0786|Consensus|stage_a|replicate_1,fa49e78f8563e29731bdf9793d96db468e1e31880551f2ad13cb6b8034058ec0,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0787|Consensus|stage_a|replicate_1,G-2e8905c67f9cb6d29e8efc685b7b96d688287b30,G,target,LP0787,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,4233c9764ba9e11cf923b509b4f700bb621fcfef8d31ce20670a8c74606bc499,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,1554956895,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_co2_warms_planet"", ""Q002"": ""consensus_estimate_human_primary_cause"", ""Q003"": ""consensus_estimate_net_zero_before_2085""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0787|Consensus|stage_a|replicate_1,4233c9764ba9e11cf923b509b4f700bb621fcfef8d31ce20670a8c74606bc499,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0788|Consensus|stage_a|replicate_1,G-f41f774b4a02f08631f2ae394a9ba4b9e0362a54,G,target,LP0788,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,028322cc3124d7c776c0670233517b85fbd45e700d31452e30663a7bf5f91376,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,843177760,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_net_zero_before_2085"", ""Q002"": ""consensus_estimate_co2_warms_planet"", ""Q003"": ""consensus_estimate_human_primary_cause""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0788|Consensus|stage_a|replicate_1,028322cc3124d7c776c0670233517b85fbd45e700d31452e30663a7bf5f91376,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0789|Consensus|stage_a|replicate_1,G-a7698582a78cbfbc75b0b3a1a02d1b76012e573a,G,target,LP0789,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,82b2a6ffa3d10ed9ff9660909a07e5c4d21258fda59a0873844107d6fc1038a6,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,1985989315,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_human_primary_cause"", ""Q002"": ""consensus_estimate_net_zero_before_2085"", ""Q003"": ""consensus_estimate_co2_warms_planet""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0789|Consensus|stage_a|replicate_1,82b2a6ffa3d10ed9ff9660909a07e5c4d21258fda59a0873844107d6fc1038a6,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0790|Consensus|stage_a|replicate_1,G-f005764e93acf5869d5c39fadcf2d2395919431b,G,target,LP0790,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,1b4f1880320578bb25efc1b236592126301a98084f449ad4e91205b8785e0163,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,1941430822,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_net_zero_before_2085"", ""Q002"": ""consensus_estimate_co2_warms_planet"", ""Q003"": ""consensus_estimate_human_primary_cause""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0790|Consensus|stage_a|replicate_1,1b4f1880320578bb25efc1b236592126301a98084f449ad4e91205b8785e0163,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0791|Consensus|stage_a|replicate_1,G-bc50030e7da31fc368d1703e79083ae8bd7006b9,G,target,LP0791,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,a3d5a13775c5b94aac2bc60c942031ae8c6fb0904ac19faa724ba129e49de0b9,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,1984112098,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_co2_warms_planet"", ""Q002"": ""consensus_estimate_human_primary_cause"", ""Q003"": ""consensus_estimate_net_zero_before_2085""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0791|Consensus|stage_a|replicate_1,a3d5a13775c5b94aac2bc60c942031ae8c6fb0904ac19faa724ba129e49de0b9,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0792|Consensus|stage_a|replicate_1,G-34ffff582140d2da07f568848adb38010baf8f52,G,target,LP0792,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,f85c70bd0690e12e208e69641eb3217e5ef2cc4732b112ad216fb5bbadbe6dc4,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,188797323,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_net_zero_before_2085"", ""Q002"": ""consensus_estimate_co2_warms_planet"", ""Q003"": ""consensus_estimate_human_primary_cause""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0792|Consensus|stage_a|replicate_1,f85c70bd0690e12e208e69641eb3217e5ef2cc4732b112ad216fb5bbadbe6dc4,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0793|Consensus|stage_a|replicate_1,G-0d4681426c7ca73893c13269afd2ef75fa20e477,G,target,LP0793,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,d679c8ed9bbb9b9e87ea748233522262e55acbfef84d93a6ec968acbb6b83af0,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,118073789,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_net_zero_before_2085"", ""Q002"": ""consensus_estimate_co2_warms_planet"", ""Q003"": ""consensus_estimate_human_primary_cause""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0793|Consensus|stage_a|replicate_1,d679c8ed9bbb9b9e87ea748233522262e55acbfef84d93a6ec968acbb6b83af0,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0794|Consensus|stage_a|replicate_1,G-d37b05af023e19151b33a334a685c96d3fd37ab7,G,target,LP0794,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,d6cf8afbe82651532bd0276725f3f8c16ea3c39b1832e4570322484ff0db750c,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,691283062,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_net_zero_before_2085"", ""Q002"": ""consensus_estimate_human_primary_cause"", ""Q003"": ""consensus_estimate_co2_warms_planet""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0794|Consensus|stage_a|replicate_1,d6cf8afbe82651532bd0276725f3f8c16ea3c39b1832e4570322484ff0db750c,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0795|Consensus|stage_a|replicate_1,G-0278a6bb1d1449f452d87d31f206f4b832db076e,G,target,LP0795,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,64517abd5306136390de9010473db8e56f588466d63b18f71c9844edb8d02e6c,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,570791786,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_net_zero_before_2085"", ""Q002"": ""consensus_estimate_human_primary_cause"", ""Q003"": ""consensus_estimate_co2_warms_planet""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0795|Consensus|stage_a|replicate_1,64517abd5306136390de9010473db8e56f588466d63b18f71c9844edb8d02e6c,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0796|Consensus|stage_a|replicate_1,G-30c2e511f01280c63f135c59f1bb7178439db5f0,G,target,LP0796,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,663ad24e9cdc90a8ca9e10e0f87de513661ced5c85ca51e5c4d79e87cf7f5684,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,1368935146,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_co2_warms_planet"", ""Q002"": ""consensus_estimate_human_primary_cause"", ""Q003"": ""consensus_estimate_net_zero_before_2085""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0796|Consensus|stage_a|replicate_1,663ad24e9cdc90a8ca9e10e0f87de513661ced5c85ca51e5c4d79e87cf7f5684,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0797|Consensus|stage_a|replicate_1,G-de263a6a7d808e47bf21d23f36be7bbda560d9c0,G,target,LP0797,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,a841cbaba4fa2913191f2c4d229567868d6ecda534f9d91652565f27f3627611,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,969736991,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_net_zero_before_2085"", ""Q002"": ""consensus_estimate_human_primary_cause"", ""Q003"": ""consensus_estimate_co2_warms_planet""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0797|Consensus|stage_a|replicate_1,a841cbaba4fa2913191f2c4d229567868d6ecda534f9d91652565f27f3627611,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0798|Consensus|stage_a|replicate_1,G-d319af2e71615bff0e7cde23c434c5a36b51e739,G,target,LP0798,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,e4b32298a9c993a57e33fda7e7e6e36de19a78226735f4e3edbce1c7f5ed343d,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,395623007,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_net_zero_before_2085"", ""Q002"": ""consensus_estimate_human_primary_cause"", ""Q003"": ""consensus_estimate_co2_warms_planet""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0798|Consensus|stage_a|replicate_1,e4b32298a9c993a57e33fda7e7e6e36de19a78226735f4e3edbce1c7f5ed343d,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
G|LP0799|Consensus|stage_a|replicate_1,G-c9460c097218ba7028ffb867fc42aa4199e7156f,G,target,LP0799,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,1e8d8e8cc1b75ac532635b48e1b593375d02c35dc7046606e685da5af4540748,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,77910662,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_human_primary_cause"", ""Q002"": ""consensus_estimate_co2_warms_planet"", ""Q003"": ""consensus_estimate_net_zero_before_2085""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,G|LP0799|Consensus|stage_a|replicate_1,1e8d8e8cc1b75ac532635b48e1b593375d02c35dc7046606e685da5af4540748,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
