request_key,custom_id,role,study_id,profile_id,condition_id,outcome_id,replicate_id,requested_model,prompt_hash,schema_version,prompt_protocol_id,prompt_compiler_version,seed,status,required_fields,response_key_map,request_stage,consensus_interaction_protocol_id,consensus_stage_a_request_key,consensus_stage_a_prompt_hash,consensus_stage_a_schema_hash,consensus_feedback_hash
G|LP0251|Peer-review|replicate_1,G-63ce729dec843ed3645494817cf79066bea406e5,G,target,LP0251,Peer-review,full_questionnaire,1,google/gemma-4-31B-it,0e5b5a8682b35fd3941ad2802b31d5cef6faf4e641dca4963975eec38c2b2f39,74d0261f87eff9ccc4fca3878970ef0953157143e73eca90ee489fac8da16809,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,874587152,pending,Q001|Q002|Q003|Q004|Q005|Q006|Q007|Q008|Q009|Q010|Q011|Q012|Q013|Q014|Q015|Q016|Q017|Q018|Q019|Q020|Q021|Q022|Q023|Q024|Q025|Q026|Q027|Q028|Q029|Q030|Q031|Q032|Q033|Q034|Q035|Q036|Q037|Q038|Q039|Q040|Q041|Q042|Q043|Q044,"{""Q001"": ""trust_competence_1"", ""Q002"": ""trust_competence_2"", ""Q003"": ""trust_competence_3"", ""Q004"": ""trust_integrity_1"", ""Q005"": ""trust_integrity_2"", ""Q006"": ""trust_integrity_3"", ""Q007"": ""trust_benevolence_1"", ""Q008"": ""trust_benevolence_2"", ""Q009"": ""trust_benevolence_3"", ""Q010"": ""trust_openness_1"", ""Q011"": ""trust_openness_2"", ""Q012"": ""trust_openness_3"", ""Q013"": ""donation_ams"", ""Q014"": ""policy_role_1"", ""Q015"": ""policy_role_2"", ""Q016"": ""policy_role_3"", ""Q017"": ""policy_role_4"", ""Q018"": ""trust_post"", ""Q019"": ""funding_5_raw"", ""Q020"": ""newsletter_signup"", ""Q021"": ""inst_trust_epa"", ""Q022"": ""inst_trust_nasa"", ""Q023"": ""inst_trust_noaa"", ""Q024"": ""inst_trust_universities"", ""Q025"": ""inst_trust_federal_gov"", ""Q026"": ""distrust_post"", ""Q027"": ""policy_general"", ""Q028"": ""policy_specific_1"", ""Q029"": ""policy_specific_2"", ""Q030"": ""policy_specific_3"", ""Q031"": ""policy_specific_4"", ""Q032"": ""policy_specific_5"", ""Q033"": ""policy_specific_6"", ""Q034"": ""policy_specific_7"", ""Q035"": ""behavior_meat"", ""Q036"": ""behavior_transport"", ""Q037"": ""behavior_solar"", ""Q038"": ""behavior_fly"", ""Q039"": ""behavior_talk"", ""Q040"": ""behavior_donate"", ""Q041"": ""concern_1"", ""Q042"": ""concern_2"", ""Q043"": ""concern_3"", ""Q044"": ""belief_post""}",standard,,,,,
G|LP0251|Scientist community helpers|replicate_1,G-f336d779bac593653ccaa5bc3a1015837031835a,G,target,LP0251,Scientist community helpers,full_questionnaire,1,google/gemma-4-31B-it,0d8a0dfea36afa5f7315be1e95152fd32a44f9fda3357cbebf524828bbc7d93b,74d0261f87eff9ccc4fca3878970ef0953157143e73eca90ee489fac8da16809,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,557007452,pending,Q001|Q002|Q003|Q004|Q005|Q006|Q007|Q008|Q009|Q010|Q011|Q012|Q013|Q014|Q015|Q016|Q017|Q018|Q019|Q020|Q021|Q022|Q023|Q024|Q025|Q026|Q027|Q028|Q029|Q030|Q031|Q032|Q033|Q034|Q035|Q036|Q037|Q038|Q039|Q040|Q041|Q042|Q043|Q044,"{""Q001"": ""trust_competence_1"", ""Q002"": ""trust_competence_2"", ""Q003"": ""trust_competence_3"", ""Q004"": ""trust_integrity_1"", ""Q005"": ""trust_integrity_2"", ""Q006"": ""trust_integrity_3"", ""Q007"": ""trust_benevolence_1"", ""Q008"": ""trust_benevolence_2"", ""Q009"": ""trust_benevolence_3"", ""Q010"": ""trust_openness_1"", ""Q011"": ""trust_openness_2"", ""Q012"": ""trust_openness_3"", ""Q013"": ""donation_ams"", ""Q014"": ""policy_role_1"", ""Q015"": ""policy_role_2"", ""Q016"": ""policy_role_3"", ""Q017"": ""policy_role_4"", ""Q018"": ""trust_post"", ""Q019"": ""funding_5_raw"", ""Q020"": ""newsletter_signup"", ""Q021"": ""inst_trust_epa"", ""Q022"": ""inst_trust_nasa"", ""Q023"": ""inst_trust_noaa"", ""Q024"": ""inst_trust_universities"", ""Q025"": ""inst_trust_federal_gov"", ""Q026"": ""distrust_post"", ""Q027"": ""policy_general"", ""Q028"": ""policy_specific_1"", ""Q029"": ""policy_specific_2"", ""Q030"": ""policy_specific_3"", ""Q031"": ""policy_specific_4"", ""Q032"": ""policy_specific_5"", ""Q033"": ""policy_specific_6"", ""Q034"": ""policy_specific_7"", ""Q035"": ""behavior_meat"", ""Q036"": ""behavior_transport"", ""Q037"": ""behavior_solar"", ""Q038"": ""behavior_fly"", ""Q039"": ""behavior_talk"", ""Q040"": ""behavior_donate"", ""Q041"": ""concern_1"", ""Q042"": ""concern_2"", ""Q043"": ""concern_3"", ""Q044"": ""belief_post""}",standard,,,,,
G|LP0251|Portrait Prof. Cherry|replicate_1,G-6b49ef4fe26d153d7a33cb1ca289e1958df94f2d,G,target,LP0251,Portrait Prof. Cherry,full_questionnaire,1,google/gemma-4-31B-it,a5b94340c72f985acf39d267ff89225f54b83fb3892366eb9fc449ed701b44fe,74d0261f87eff9ccc4fca3878970ef0953157143e73eca90ee489fac8da16809,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,956363742,pending,Q001|Q002|Q003|Q004|Q005|Q006|Q007|Q008|Q009|Q010|Q011|Q012|Q013|Q014|Q015|Q016|Q017|Q018|Q019|Q020|Q021|Q022|Q023|Q024|Q025|Q026|Q027|Q028|Q029|Q030|Q031|Q032|Q033|Q034|Q035|Q036|Q037|Q038|Q039|Q040|Q041|Q042|Q043|Q044,"{""Q001"": ""trust_competence_1"", ""Q002"": ""trust_competence_2"", ""Q003"": ""trust_competence_3"", ""Q004"": ""trust_integrity_1"", ""Q005"": ""trust_integrity_2"", ""Q006"": ""trust_integrity_3"", ""Q007"": ""trust_benevolence_1"", ""Q008"": ""trust_benevolence_2"", ""Q009"": ""trust_benevolence_3"", ""Q010"": ""trust_openness_1"", ""Q011"": ""trust_openness_2"", ""Q012"": ""trust_openness_3"", ""Q013"": ""donation_ams"", ""Q014"": ""policy_role_1"", ""Q015"": ""policy_role_2"", ""Q016"": ""policy_role_3"", ""Q017"": ""policy_role_4"", ""Q018"": ""trust_post"", ""Q019"": ""funding_5_raw"", ""Q020"": ""newsletter_signup"", ""Q021"": ""inst_trust_epa"", ""Q022"": ""inst_trust_nasa"", ""Q023"": ""inst_trust_noaa"", ""Q024"": ""inst_trust_universities"", ""Q025"": ""inst_trust_federal_gov"", ""Q026"": ""distrust_post"", ""Q027"": ""policy_general"", ""Q028"": ""policy_specific_1"", ""Q029"": ""policy_specific_2"", ""Q030"": ""policy_specific_3"", ""Q031"": ""policy_specific_4"", ""Q032"": ""policy_specific_5"", ""Q033"": ""policy_specific_6"", ""Q034"": ""policy_specific_7"", ""Q035"": ""behavior_meat"", ""Q036"": ""behavior_transport"", ""Q037"": ""behavior_solar"", ""Q038"": ""behavior_fly"", ""Q039"": ""behavior_talk"", ""Q040"": ""behavior_donate"", ""Q041"": ""concern_1"", ""Q042"": ""concern_2"", ""Q043"": ""concern_3"", ""Q044"": ""belief_post""}",standard,,,,,
G|LP0251|Model accuracy|replicate_1,G-2b62bb193eb16625d13aa287b11d3a59f378188a,G,target,LP0251,Model accuracy,full_questionnaire,1,google/gemma-4-31B-it,d45656884f2c52872d5037f15667cff74d8374c34c77763cf7ebab9dbd8087c1,74d0261f87eff9ccc4fca3878970ef0953157143e73eca90ee489fac8da16809,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,360111192,pending,Q001|Q002|Q003|Q004|Q005|Q006|Q007|Q008|Q009|Q010|Q011|Q012|Q013|Q014|Q015|Q016|Q017|Q018|Q019|Q020|Q021|Q022|Q023|Q024|Q025|Q026|Q027|Q028|Q029|Q030|Q031|Q032|Q033|Q034|Q035|Q036|Q037|Q038|Q039|Q040|Q041|Q042|Q043|Q044,"{""Q001"": ""trust_competence_1"", ""Q002"": ""trust_competence_2"", ""Q003"": ""trust_competence_3"", ""Q004"": ""trust_integrity_1"", ""Q005"": ""trust_integrity_2"", ""Q006"": ""trust_integrity_3"", ""Q007"": ""trust_benevolence_1"", ""Q008"": ""trust_benevolence_2"", ""Q009"": ""trust_benevolence_3"", ""Q010"": ""trust_openness_1"", ""Q011"": ""trust_openness_2"", ""Q012"": ""trust_openness_3"", ""Q013"": ""donation_ams"", ""Q014"": ""policy_role_1"", ""Q015"": ""policy_role_2"", ""Q016"": ""policy_role_3"", ""Q017"": ""policy_role_4"", ""Q018"": ""trust_post"", ""Q019"": ""funding_5_raw"", ""Q020"": ""newsletter_signup"", ""Q021"": ""inst_trust_epa"", ""Q022"": ""inst_trust_nasa"", ""Q023"": ""inst_trust_noaa"", ""Q024"": ""inst_trust_universities"", ""Q025"": ""inst_trust_federal_gov"", ""Q026"": ""distrust_post"", ""Q027"": ""policy_general"", ""Q028"": ""policy_specific_1"", ""Q029"": ""policy_specific_2"", ""Q030"": ""policy_specific_3"", ""Q031"": ""policy_specific_4"", ""Q032"": ""policy_specific_5"", ""Q033"": ""policy_specific_6"", ""Q034"": ""policy_specific_7"", ""Q035"": ""behavior_meat"", ""Q036"": ""behavior_transport"", ""Q037"": ""behavior_solar"", ""Q038"": ""behavior_fly"", ""Q039"": ""behavior_talk"", ""Q040"": ""behavior_donate"", ""Q041"": ""concern_1"", ""Q042"": ""concern_2"", ""Q043"": ""concern_3"", ""Q044"": ""belief_post""}",standard,,,,,
G|LP0251|Interview Prof. Sebille|replicate_1,G-bc33d2ca8dffce13a79e7f799677eeee77f10af5,G,target,LP0251,Interview Prof. Sebille,full_questionnaire,1,google/gemma-4-31B-it,f4660b51087a74ff3521278999540b9e13e7c12bcc89a91f34b391132121ccca,74d0261f87eff9ccc4fca3878970ef0953157143e73eca90ee489fac8da16809,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,107443115,pending,Q001|Q002|Q003|Q004|Q005|Q006|Q007|Q008|Q009|Q010|Q011|Q012|Q013|Q014|Q015|Q016|Q017|Q018|Q019|Q020|Q021|Q022|Q023|Q024|Q025|Q026|Q027|Q028|Q029|Q030|Q031|Q032|Q033|Q034|Q035|Q036|Q037|Q038|Q039|Q040|Q041|Q042|Q043|Q044,"{""Q001"": ""trust_competence_1"", ""Q002"": ""trust_competence_2"", ""Q003"": ""trust_competence_3"", ""Q004"": ""trust_integrity_1"", ""Q005"": ""trust_integrity_2"", ""Q006"": ""trust_integrity_3"", ""Q007"": ""trust_benevolence_1"", ""Q008"": ""trust_benevolence_2"", ""Q009"": ""trust_benevolence_3"", ""Q010"": ""trust_openness_1"", ""Q011"": ""trust_openness_2"", ""Q012"": ""trust_openness_3"", ""Q013"": ""donation_ams"", ""Q014"": ""policy_role_1"", ""Q015"": ""policy_role_2"", ""Q016"": ""policy_role_3"", ""Q017"": ""policy_role_4"", ""Q018"": ""trust_post"", ""Q019"": ""funding_5_raw"", ""Q020"": ""newsletter_signup"", ""Q021"": ""inst_trust_epa"", ""Q022"": ""inst_trust_nasa"", ""Q023"": ""inst_trust_noaa"", ""Q024"": ""inst_trust_universities"", ""Q025"": ""inst_trust_federal_gov"", ""Q026"": ""distrust_post"", ""Q027"": ""policy_general"", ""Q028"": ""policy_specific_1"", ""Q029"": ""policy_specific_2"", ""Q030"": ""policy_specific_3"", ""Q031"": ""policy_specific_4"", ""Q032"": ""policy_specific_5"", ""Q033"": ""policy_specific_6"", ""Q034"": ""policy_specific_7"", ""Q035"": ""behavior_meat"", ""Q036"": ""behavior_transport"", ""Q037"": ""behavior_solar"", ""Q038"": ""behavior_fly"", ""Q039"": ""behavior_talk"", ""Q040"": ""behavior_donate"", ""Q041"": ""concern_1"", ""Q042"": ""concern_2"", ""Q043"": ""concern_3"", ""Q044"": ""belief_post""}",standard,,,,,
G|LP0251|Extreme weather predictions|replicate_1,G-dee4da169a73423c67f6404114ce7dcd565f27d5,G,target,LP0251,Extreme weather predictions,full_questionnaire,1,google/gemma-4-31B-it,7f62750d0b97f322a88d65b34a803318a901ee0b0340f10ff018ae7689eeed9f,74d0261f87eff9ccc4fca3878970ef0953157143e73eca90ee489fac8da16809,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,1480390252,pending,Q001|Q002|Q003|Q004|Q005|Q006|Q007|Q008|Q009|Q010|Q011|Q012|Q013|Q014|Q015|Q016|Q017|Q018|Q019|Q020|Q021|Q022|Q023|Q024|Q025|Q026|Q027|Q028|Q029|Q030|Q031|Q032|Q033|Q034|Q035|Q036|Q037|Q038|Q039|Q040|Q041|Q042|Q043|Q044,"{""Q001"": ""trust_competence_1"", ""Q002"": ""trust_competence_2"", ""Q003"": ""trust_competence_3"", ""Q004"": ""trust_integrity_1"", ""Q005"": ""trust_integrity_2"", ""Q006"": ""trust_integrity_3"", ""Q007"": ""trust_benevolence_1"", ""Q008"": ""trust_benevolence_2"", ""Q009"": ""trust_benevolence_3"", ""Q010"": ""trust_openness_1"", ""Q011"": ""trust_openness_2"", ""Q012"": ""trust_openness_3"", ""Q013"": ""donation_ams"", ""Q014"": ""policy_role_1"", ""Q015"": ""policy_role_2"", ""Q016"": ""policy_role_3"", ""Q017"": ""policy_role_4"", ""Q018"": ""trust_post"", ""Q019"": ""funding_5_raw"", ""Q020"": ""newsletter_signup"", ""Q021"": ""inst_trust_epa"", ""Q022"": ""inst_trust_nasa"", ""Q023"": ""inst_trust_noaa"", ""Q024"": ""inst_trust_universities"", ""Q025"": ""inst_trust_federal_gov"", ""Q026"": ""distrust_post"", ""Q027"": ""policy_general"", ""Q028"": ""policy_specific_1"", ""Q029"": ""policy_specific_2"", ""Q030"": ""policy_specific_3"", ""Q031"": ""policy_specific_4"", ""Q032"": ""policy_specific_5"", ""Q033"": ""policy_specific_6"", ""Q034"": ""policy_specific_7"", ""Q035"": ""behavior_meat"", ""Q036"": ""behavior_transport"", ""Q037"": ""behavior_solar"", ""Q038"": ""behavior_fly"", ""Q039"": ""behavior_talk"", ""Q040"": ""behavior_donate"", ""Q041"": ""concern_1"", ""Q042"": ""concern_2"", ""Q043"": ""concern_3"", ""Q044"": ""belief_post""}",standard,,,,,
G|LP0252|control|replicate_1,G-b0e46b767d37e0b0da8991fae7f9351747212e3b,G,target,LP0252,control,full_questionnaire,1,google/gemma-4-31B-it,566b2aa64ca8e955ac87b6cc2ad3665bc84fe159144299d6ad89f183262f357a,80795f7420a1828775290d44b68771a715025c5acdc160e5378bc09d1b5cd531,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,1593882527,pending,Q001|Q002|Q003|Q004|Q005|Q006|Q007|Q008|Q009|Q010|Q011|Q012|Q013|Q014|Q015|Q016|Q017|Q018|Q019|Q020|Q021|Q022|Q023|Q024|Q025|Q026|Q027|Q028|Q029|Q030|Q031|Q032|Q033|Q034|Q035|Q036|Q037|Q038|Q039|Q040|Q041|Q042|Q043|Q044,"{""Q001"": ""trust_competence_1"", ""Q002"": ""trust_competence_2"", ""Q003"": ""trust_competence_3"", ""Q004"": ""trust_integrity_1"", ""Q005"": ""trust_integrity_2"", ""Q006"": ""trust_integrity_3"", ""Q007"": ""trust_benevolence_1"", ""Q008"": ""trust_benevolence_2"", ""Q009"": ""trust_benevolence_3"", ""Q010"": ""trust_openness_1"", ""Q011"": ""trust_openness_2"", ""Q012"": ""trust_openness_3"", ""Q013"": ""donation_ams"", ""Q014"": ""funding_5_raw"", ""Q015"": ""policy_role_1"", ""Q016"": ""policy_role_2"", ""Q017"": ""policy_role_3"", ""Q018"": ""policy_role_4"", ""Q019"": ""distrust_post"", ""Q020"": ""trust_post"", ""Q021"": ""newsletter_signup"", ""Q022"": ""inst_trust_epa"", ""Q023"": ""inst_trust_nasa"", ""Q024"": ""inst_trust_noaa"", ""Q025"": ""inst_trust_universities"", ""Q026"": ""inst_trust_federal_gov"", ""Q027"": ""belief_post"", ""Q028"": ""behavior_meat"", ""Q029"": ""behavior_transport"", ""Q030"": ""behavior_solar"", ""Q031"": ""behavior_fly"", ""Q032"": ""behavior_talk"", ""Q033"": ""behavior_donate"", ""Q034"": ""policy_specific_1"", ""Q035"": ""policy_specific_2"", ""Q036"": ""policy_specific_3"", ""Q037"": ""policy_specific_4"", ""Q038"": ""policy_specific_5"", ""Q039"": ""policy_specific_6"", ""Q040"": ""policy_specific_7"", ""Q041"": ""concern_1"", ""Q042"": ""concern_2"", ""Q043"": ""concern_3"", ""Q044"": ""policy_general""}",standard,,,,,
G|LP0252|Corporate reliance|replicate_1,G-6226cf8b31923b87264ef8d2d9ddd4d9361a0b8f,G,target,LP0252,Corporate reliance,full_questionnaire,1,google/gemma-4-31B-it,63d0ed4b2bb3b6da50480f65db4e6bc2cf98372aa04c9cb9aab410ed536d7819,80795f7420a1828775290d44b68771a715025c5acdc160e5378bc09d1b5cd531,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,1977604766,pending,Q001|Q002|Q003|Q004|Q005|Q006|Q007|Q008|Q009|Q010|Q011|Q012|Q013|Q014|Q015|Q016|Q017|Q018|Q019|Q020|Q021|Q022|Q023|Q024|Q025|Q026|Q027|Q028|Q029|Q030|Q031|Q032|Q033|Q034|Q035|Q036|Q037|Q038|Q039|Q040|Q041|Q042|Q043|Q044,"{""Q001"": ""trust_competence_1"", ""Q002"": ""trust_competence_2"", ""Q003"": ""trust_competence_3"", ""Q004"": ""trust_integrity_1"", ""Q005"": ""trust_integrity_2"", ""Q006"": ""trust_integrity_3"", ""Q007"": ""trust_benevolence_1"", ""Q008"": ""trust_benevolence_2"", ""Q009"": ""trust_benevolence_3"", ""Q010"": ""trust_openness_1"", ""Q011"": ""trust_openness_2"", ""Q012"": ""trust_openness_3"", ""Q013"": ""donation_ams"", ""Q014"": ""funding_5_raw"", ""Q015"": ""policy_role_1"", ""Q016"": ""policy_role_2"", ""Q017"": ""policy_role_3"", ""Q018"": ""policy_role_4"", ""Q019"": ""distrust_post"", ""Q020"": ""trust_post"", ""Q021"": ""newsletter_signup"", ""Q022"": ""inst_trust_epa"", ""Q023"": ""inst_trust_nasa"", ""Q024"": ""inst_trust_noaa"", ""Q025"": ""inst_trust_universities"", ""Q026"": ""inst_trust_federal_gov"", ""Q027"": ""belief_post"", ""Q028"": ""behavior_meat"", ""Q029"": ""behavior_transport"", ""Q030"": ""behavior_solar"", ""Q031"": ""behavior_fly"", ""Q032"": ""behavior_talk"", ""Q033"": ""behavior_donate"", ""Q034"": ""policy_specific_1"", ""Q035"": ""policy_specific_2"", ""Q036"": ""policy_specific_3"", ""Q037"": ""policy_specific_4"", ""Q038"": ""policy_specific_5"", ""Q039"": ""policy_specific_6"", ""Q040"": ""policy_specific_7"", ""Q041"": ""concern_1"", ""Q042"": ""concern_2"", ""Q043"": ""concern_3"", ""Q044"": ""policy_general""}",standard,,,,,
G|LP0252|Social justice|replicate_1,G-a170060f7246bf104c0625d7ce69de795a583df0,G,target,LP0252,Social justice,full_questionnaire,1,google/gemma-4-31B-it,5e163cb3de0db51de0fe0e245e33d9669285eb489ffdd20c63d84fa5e9ab6623,80795f7420a1828775290d44b68771a715025c5acdc160e5378bc09d1b5cd531,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,891734833,pending,Q001|Q002|Q003|Q004|Q005|Q006|Q007|Q008|Q009|Q010|Q011|Q012|Q013|Q014|Q015|Q016|Q017|Q018|Q019|Q020|Q021|Q022|Q023|Q024|Q025|Q026|Q027|Q028|Q029|Q030|Q031|Q032|Q033|Q034|Q035|Q036|Q037|Q038|Q039|Q040|Q041|Q042|Q043|Q044,"{""Q001"": ""trust_competence_1"", ""Q002"": ""trust_competence_2"", ""Q003"": ""trust_competence_3"", ""Q004"": ""trust_integrity_1"", ""Q005"": ""trust_integrity_2"", ""Q006"": ""trust_integrity_3"", ""Q007"": ""trust_benevolence_1"", ""Q008"": ""trust_benevolence_2"", ""Q009"": ""trust_benevolence_3"", ""Q010"": ""trust_openness_1"", ""Q011"": ""trust_openness_2"", ""Q012"": ""trust_openness_3"", ""Q013"": ""donation_ams"", ""Q014"": ""funding_5_raw"", ""Q015"": ""policy_role_1"", ""Q016"": ""policy_role_2"", ""Q017"": ""policy_role_3"", ""Q018"": ""policy_role_4"", ""Q019"": ""distrust_post"", ""Q020"": ""trust_post"", ""Q021"": ""newsletter_signup"", ""Q022"": ""inst_trust_epa"", ""Q023"": ""inst_trust_nasa"", ""Q024"": ""inst_trust_noaa"", ""Q025"": ""inst_trust_universities"", ""Q026"": ""inst_trust_federal_gov"", ""Q027"": ""belief_post"", ""Q028"": ""behavior_meat"", ""Q029"": ""behavior_transport"", ""Q030"": ""behavior_solar"", ""Q031"": ""behavior_fly"", ""Q032"": ""behavior_talk"", ""Q033"": ""behavior_donate"", ""Q034"": ""policy_specific_1"", ""Q035"": ""policy_specific_2"", ""Q036"": ""policy_specific_3"", ""Q037"": ""policy_specific_4"", ""Q038"": ""policy_specific_5"", ""Q039"": ""policy_specific_6"", ""Q040"": ""policy_specific_7"", ""Q041"": ""concern_1"", ""Q042"": ""concern_2"", ""Q043"": ""concern_3"", ""Q044"": ""policy_general""}",standard,,,,,
G|LP0252|Interview Prof. Maraun|replicate_1,G-f82a6bc5f838efacbe93a20b6cb1ae00c2aa65e4,G,target,LP0252,Interview Prof. Maraun,full_questionnaire,1,google/gemma-4-31B-it,a416fb04f5a6aea68662829353adf5a73bdc73fe561a641775206a1135593043,80795f7420a1828775290d44b68771a715025c5acdc160e5378bc09d1b5cd531,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,1754122043,pending,Q001|Q002|Q003|Q004|Q005|Q006|Q007|Q008|Q009|Q010|Q011|Q012|Q013|Q014|Q015|Q016|Q017|Q018|Q019|Q020|Q021|Q022|Q023|Q024|Q025|Q026|Q027|Q028|Q029|Q030|Q031|Q032|Q033|Q034|Q035|Q036|Q037|Q038|Q039|Q040|Q041|Q042|Q043|Q044,"{""Q001"": ""trust_competence_1"", ""Q002"": ""trust_competence_2"", ""Q003"": ""trust_competence_3"", ""Q004"": ""trust_integrity_1"", ""Q005"": ""trust_integrity_2"", ""Q006"": ""trust_integrity_3"", ""Q007"": ""trust_benevolence_1"", ""Q008"": ""trust_benevolence_2"", ""Q009"": ""trust_benevolence_3"", ""Q010"": ""trust_openness_1"", ""Q011"": ""trust_openness_2"", ""Q012"": ""trust_openness_3"", ""Q013"": ""donation_ams"", ""Q014"": ""funding_5_raw"", ""Q015"": ""policy_role_1"", ""Q016"": ""policy_role_2"", ""Q017"": ""policy_role_3"", ""Q018"": ""policy_role_4"", ""Q019"": ""distrust_post"", ""Q020"": ""trust_post"", ""Q021"": ""newsletter_signup"", ""Q022"": ""inst_trust_epa"", ""Q023"": ""inst_trust_nasa"", ""Q024"": ""inst_trust_noaa"", ""Q025"": ""inst_trust_universities"", ""Q026"": ""inst_trust_federal_gov"", ""Q027"": ""belief_post"", ""Q028"": ""behavior_meat"", ""Q029"": ""behavior_transport"", ""Q030"": ""behavior_solar"", ""Q031"": ""behavior_fly"", ""Q032"": ""behavior_talk"", ""Q033"": ""behavior_donate"", ""Q034"": ""policy_specific_1"", ""Q035"": ""policy_specific_2"", ""Q036"": ""policy_specific_3"", ""Q037"": ""policy_specific_4"", ""Q038"": ""policy_specific_5"", ""Q039"": ""policy_specific_6"", ""Q040"": ""policy_specific_7"", ""Q041"": ""concern_1"", ""Q042"": ""concern_2"", ""Q043"": ""concern_3"", ""Q044"": ""policy_general""}",standard,,,,,
G|LP0252|Funding|replicate_1,G-dc4216d16489543ea7009570cc5b32066710d6fa,G,target,LP0252,Funding,full_questionnaire,1,google/gemma-4-31B-it,54ed54e1b0ed2e6e085f9afe2a41487e5faaf8c8bd7beb52a74b8e58712bcd70,80795f7420a1828775290d44b68771a715025c5acdc160e5378bc09d1b5cd531,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,487424484,pending,Q001|Q002|Q003|Q004|Q005|Q006|Q007|Q008|Q009|Q010|Q011|Q012|Q013|Q014|Q015|Q016|Q017|Q018|Q019|Q020|Q021|Q022|Q023|Q024|Q025|Q026|Q027|Q028|Q029|Q030|Q031|Q032|Q033|Q034|Q035|Q036|Q037|Q038|Q039|Q040|Q041|Q042|Q043|Q044,"{""Q001"": ""trust_competence_1"", ""Q002"": ""trust_competence_2"", ""Q003"": ""trust_competence_3"", ""Q004"": ""trust_integrity_1"", ""Q005"": ""trust_integrity_2"", ""Q006"": ""trust_integrity_3"", ""Q007"": ""trust_benevolence_1"", ""Q008"": ""trust_benevolence_2"", ""Q009"": ""trust_benevolence_3"", ""Q010"": ""trust_openness_1"", ""Q011"": ""trust_openness_2"", ""Q012"": ""trust_openness_3"", ""Q013"": ""donation_ams"", ""Q014"": ""funding_5_raw"", ""Q015"": ""policy_role_1"", ""Q016"": ""policy_role_2"", ""Q017"": ""policy_role_3"", ""Q018"": ""policy_role_4"", ""Q019"": ""distrust_post"", ""Q020"": ""trust_post"", ""Q021"": ""newsletter_signup"", ""Q022"": ""inst_trust_epa"", ""Q023"": ""inst_trust_nasa"", ""Q024"": ""inst_trust_noaa"", ""Q025"": ""inst_trust_universities"", ""Q026"": ""inst_trust_federal_gov"", ""Q027"": ""belief_post"", ""Q028"": ""behavior_meat"", ""Q029"": ""behavior_transport"", ""Q030"": ""behavior_solar"", ""Q031"": ""behavior_fly"", ""Q032"": ""behavior_talk"", ""Q033"": ""behavior_donate"", ""Q034"": ""policy_specific_1"", ""Q035"": ""policy_specific_2"", ""Q036"": ""policy_specific_3"", ""Q037"": ""policy_specific_4"", ""Q038"": ""policy_specific_5"", ""Q039"": ""policy_specific_6"", ""Q040"": ""policy_specific_7"", ""Q041"": ""concern_1"", ""Q042"": ""concern_2"", ""Q043"": ""concern_3"", ""Q044"": ""policy_general""}",standard,,,,,
