request_key,custom_id,role,study_id,profile_id,condition_id,outcome_id,replicate_id,requested_model,prompt_hash,schema_version,prompt_protocol_id,prompt_compiler_version,seed,status,required_fields,response_key_map,request_stage,consensus_interaction_protocol_id,consensus_stage_a_request_key,consensus_stage_a_prompt_hash,consensus_stage_a_schema_hash,consensus_feedback_hash
G|LP0751|Peer-review|replicate_1|fmt_v2,G-d70f97c70a022cb6bd875b1fd7a6e3e782ad8506,G,target,LP0751,Peer-review,full_questionnaire,1,google/gemma-4-31B-it,5d17de9f991f58d0b9bb01d79d53eecf752b18e32e142e84f93173bd6adac42a,06dacff0aa08906ba0f9d1ef4b1fdfe13303366770b5330b94ec6687a7a2a0fc,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,941710407,pending,Q001|Q002|Q003|Q004|Q005|Q006|Q007|Q008|Q009|Q010|Q011|Q012|Q013|Q014|Q015|Q016|Q017|Q018|Q019|Q020|Q021|Q022|Q023|Q024|Q025|Q026|Q027|Q028|Q029|Q030|Q031|Q032|Q033|Q034|Q035|Q036|Q037|Q038|Q039|Q040|Q041|Q042|Q043|Q044,"{""Q001"": ""trust_competence_1"", ""Q002"": ""trust_competence_2"", ""Q003"": ""trust_competence_3"", ""Q004"": ""trust_integrity_1"", ""Q005"": ""trust_integrity_2"", ""Q006"": ""trust_integrity_3"", ""Q007"": ""trust_benevolence_1"", ""Q008"": ""trust_benevolence_2"", ""Q009"": ""trust_benevolence_3"", ""Q010"": ""trust_openness_1"", ""Q011"": ""trust_openness_2"", ""Q012"": ""trust_openness_3"", ""Q013"": ""donation_ams"", ""Q014"": ""trust_post"", ""Q015"": ""funding_5_raw"", ""Q016"": ""inst_trust_epa"", ""Q017"": ""inst_trust_nasa"", ""Q018"": ""inst_trust_noaa"", ""Q019"": ""inst_trust_universities"", ""Q020"": ""inst_trust_federal_gov"", ""Q021"": ""distrust_post"", ""Q022"": ""newsletter_signup"", ""Q023"": ""policy_role_1"", ""Q024"": ""policy_role_2"", ""Q025"": ""policy_role_3"", ""Q026"": ""policy_role_4"", ""Q027"": ""behavior_meat"", ""Q028"": ""behavior_transport"", ""Q029"": ""behavior_solar"", ""Q030"": ""behavior_fly"", ""Q031"": ""behavior_talk"", ""Q032"": ""behavior_donate"", ""Q033"": ""policy_general"", ""Q034"": ""policy_specific_1"", ""Q035"": ""policy_specific_2"", ""Q036"": ""policy_specific_3"", ""Q037"": ""policy_specific_4"", ""Q038"": ""policy_specific_5"", ""Q039"": ""policy_specific_6"", ""Q040"": ""policy_specific_7"", ""Q041"": ""concern_1"", ""Q042"": ""concern_2"", ""Q043"": ""concern_3"", ""Q044"": ""belief_post""}",standard,,,,,
G|LP0751|Scientist community helpers|replicate_1|fmt_v2,G-08b6a3ed7f6bf8c7ad4315388b02d0e62d02116b,G,target,LP0751,Scientist community helpers,full_questionnaire,1,google/gemma-4-31B-it,59ba3b05126f5a6087c7da183fdc265aeb72c2b4f52d5402c00f8de0b8c09be6,06dacff0aa08906ba0f9d1ef4b1fdfe13303366770b5330b94ec6687a7a2a0fc,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,282673314,pending,Q001|Q002|Q003|Q004|Q005|Q006|Q007|Q008|Q009|Q010|Q011|Q012|Q013|Q014|Q015|Q016|Q017|Q018|Q019|Q020|Q021|Q022|Q023|Q024|Q025|Q026|Q027|Q028|Q029|Q030|Q031|Q032|Q033|Q034|Q035|Q036|Q037|Q038|Q039|Q040|Q041|Q042|Q043|Q044,"{""Q001"": ""trust_competence_1"", ""Q002"": ""trust_competence_2"", ""Q003"": ""trust_competence_3"", ""Q004"": ""trust_integrity_1"", ""Q005"": ""trust_integrity_2"", ""Q006"": ""trust_integrity_3"", ""Q007"": ""trust_benevolence_1"", ""Q008"": ""trust_benevolence_2"", ""Q009"": ""trust_benevolence_3"", ""Q010"": ""trust_openness_1"", ""Q011"": ""trust_openness_2"", ""Q012"": ""trust_openness_3"", ""Q013"": ""donation_ams"", ""Q014"": ""trust_post"", ""Q015"": ""funding_5_raw"", ""Q016"": ""inst_trust_epa"", ""Q017"": ""inst_trust_nasa"", ""Q018"": ""inst_trust_noaa"", ""Q019"": ""inst_trust_universities"", ""Q020"": ""inst_trust_federal_gov"", ""Q021"": ""distrust_post"", ""Q022"": ""newsletter_signup"", ""Q023"": ""policy_role_1"", ""Q024"": ""policy_role_2"", ""Q025"": ""policy_role_3"", ""Q026"": ""policy_role_4"", ""Q027"": ""behavior_meat"", ""Q028"": ""behavior_transport"", ""Q029"": ""behavior_solar"", ""Q030"": ""behavior_fly"", ""Q031"": ""behavior_talk"", ""Q032"": ""behavior_donate"", ""Q033"": ""policy_general"", ""Q034"": ""policy_specific_1"", ""Q035"": ""policy_specific_2"", ""Q036"": ""policy_specific_3"", ""Q037"": ""policy_specific_4"", ""Q038"": ""policy_specific_5"", ""Q039"": ""policy_specific_6"", ""Q040"": ""policy_specific_7"", ""Q041"": ""concern_1"", ""Q042"": ""concern_2"", ""Q043"": ""concern_3"", ""Q044"": ""belief_post""}",standard,,,,,
G|LP0751|Portrait Prof. Cherry|replicate_1|fmt_v2,G-74315e55ba6fb0a3235245b8b8722f244922296b,G,target,LP0751,Portrait Prof. Cherry,full_questionnaire,1,google/gemma-4-31B-it,fbffe751d918327e4e9d368d55c86487349b90a557ac83ac4e044e952e4ef9d7,06dacff0aa08906ba0f9d1ef4b1fdfe13303366770b5330b94ec6687a7a2a0fc,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,584215888,pending,Q001|Q002|Q003|Q004|Q005|Q006|Q007|Q008|Q009|Q010|Q011|Q012|Q013|Q014|Q015|Q016|Q017|Q018|Q019|Q020|Q021|Q022|Q023|Q024|Q025|Q026|Q027|Q028|Q029|Q030|Q031|Q032|Q033|Q034|Q035|Q036|Q037|Q038|Q039|Q040|Q041|Q042|Q043|Q044,"{""Q001"": ""trust_competence_1"", ""Q002"": ""trust_competence_2"", ""Q003"": ""trust_competence_3"", ""Q004"": ""trust_integrity_1"", ""Q005"": ""trust_integrity_2"", ""Q006"": ""trust_integrity_3"", ""Q007"": ""trust_benevolence_1"", ""Q008"": ""trust_benevolence_2"", ""Q009"": ""trust_benevolence_3"", ""Q010"": ""trust_openness_1"", ""Q011"": ""trust_openness_2"", ""Q012"": ""trust_openness_3"", ""Q013"": ""donation_ams"", ""Q014"": ""trust_post"", ""Q015"": ""funding_5_raw"", ""Q016"": ""inst_trust_epa"", ""Q017"": ""inst_trust_nasa"", ""Q018"": ""inst_trust_noaa"", ""Q019"": ""inst_trust_universities"", ""Q020"": ""inst_trust_federal_gov"", ""Q021"": ""distrust_post"", ""Q022"": ""newsletter_signup"", ""Q023"": ""policy_role_1"", ""Q024"": ""policy_role_2"", ""Q025"": ""policy_role_3"", ""Q026"": ""policy_role_4"", ""Q027"": ""behavior_meat"", ""Q028"": ""behavior_transport"", ""Q029"": ""behavior_solar"", ""Q030"": ""behavior_fly"", ""Q031"": ""behavior_talk"", ""Q032"": ""behavior_donate"", ""Q033"": ""policy_general"", ""Q034"": ""policy_specific_1"", ""Q035"": ""policy_specific_2"", ""Q036"": ""policy_specific_3"", ""Q037"": ""policy_specific_4"", ""Q038"": ""policy_specific_5"", ""Q039"": ""policy_specific_6"", ""Q040"": ""policy_specific_7"", ""Q041"": ""concern_1"", ""Q042"": ""concern_2"", ""Q043"": ""concern_3"", ""Q044"": ""belief_post""}",standard,,,,,
G|LP0751|Model accuracy|replicate_1|fmt_v2,G-7c6747c81a42c42d36f70b16bed96fd8f8cf1153,G,target,LP0751,Model accuracy,full_questionnaire,1,google/gemma-4-31B-it,4cb6b5f618e96bf2a705bf4cfaf3fea00bd943b99ccf872e1de8e14b196796dc,06dacff0aa08906ba0f9d1ef4b1fdfe13303366770b5330b94ec6687a7a2a0fc,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,319902655,pending,Q001|Q002|Q003|Q004|Q005|Q006|Q007|Q008|Q009|Q010|Q011|Q012|Q013|Q014|Q015|Q016|Q017|Q018|Q019|Q020|Q021|Q022|Q023|Q024|Q025|Q026|Q027|Q028|Q029|Q030|Q031|Q032|Q033|Q034|Q035|Q036|Q037|Q038|Q039|Q040|Q041|Q042|Q043|Q044,"{""Q001"": ""trust_competence_1"", ""Q002"": ""trust_competence_2"", ""Q003"": ""trust_competence_3"", ""Q004"": ""trust_integrity_1"", ""Q005"": ""trust_integrity_2"", ""Q006"": ""trust_integrity_3"", ""Q007"": ""trust_benevolence_1"", ""Q008"": ""trust_benevolence_2"", ""Q009"": ""trust_benevolence_3"", ""Q010"": ""trust_openness_1"", ""Q011"": ""trust_openness_2"", ""Q012"": ""trust_openness_3"", ""Q013"": ""donation_ams"", ""Q014"": ""trust_post"", ""Q015"": ""funding_5_raw"", ""Q016"": ""inst_trust_epa"", ""Q017"": ""inst_trust_nasa"", ""Q018"": ""inst_trust_noaa"", ""Q019"": ""inst_trust_universities"", ""Q020"": ""inst_trust_federal_gov"", ""Q021"": ""distrust_post"", ""Q022"": ""newsletter_signup"", ""Q023"": ""policy_role_1"", ""Q024"": ""policy_role_2"", ""Q025"": ""policy_role_3"", ""Q026"": ""policy_role_4"", ""Q027"": ""behavior_meat"", ""Q028"": ""behavior_transport"", ""Q029"": ""behavior_solar"", ""Q030"": ""behavior_fly"", ""Q031"": ""behavior_talk"", ""Q032"": ""behavior_donate"", ""Q033"": ""policy_general"", ""Q034"": ""policy_specific_1"", ""Q035"": ""policy_specific_2"", ""Q036"": ""policy_specific_3"", ""Q037"": ""policy_specific_4"", ""Q038"": ""policy_specific_5"", ""Q039"": ""policy_specific_6"", ""Q040"": ""policy_specific_7"", ""Q041"": ""concern_1"", ""Q042"": ""concern_2"", ""Q043"": ""concern_3"", ""Q044"": ""belief_post""}",standard,,,,,
G|LP0751|Interview Prof. Sebille|replicate_1|fmt_v2,G-4bb61003b5fb7283fdc0192c79b42d868cbcb0bc,G,target,LP0751,Interview Prof. Sebille,full_questionnaire,1,google/gemma-4-31B-it,cd247e3fd6f2a488ec415320ec37f6239643d83f05cae482dc6f360761b20b37,06dacff0aa08906ba0f9d1ef4b1fdfe13303366770b5330b94ec6687a7a2a0fc,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,1298633355,pending,Q001|Q002|Q003|Q004|Q005|Q006|Q007|Q008|Q009|Q010|Q011|Q012|Q013|Q014|Q015|Q016|Q017|Q018|Q019|Q020|Q021|Q022|Q023|Q024|Q025|Q026|Q027|Q028|Q029|Q030|Q031|Q032|Q033|Q034|Q035|Q036|Q037|Q038|Q039|Q040|Q041|Q042|Q043|Q044,"{""Q001"": ""trust_competence_1"", ""Q002"": ""trust_competence_2"", ""Q003"": ""trust_competence_3"", ""Q004"": ""trust_integrity_1"", ""Q005"": ""trust_integrity_2"", ""Q006"": ""trust_integrity_3"", ""Q007"": ""trust_benevolence_1"", ""Q008"": ""trust_benevolence_2"", ""Q009"": ""trust_benevolence_3"", ""Q010"": ""trust_openness_1"", ""Q011"": ""trust_openness_2"", ""Q012"": ""trust_openness_3"", ""Q013"": ""donation_ams"", ""Q014"": ""trust_post"", ""Q015"": ""funding_5_raw"", ""Q016"": ""inst_trust_epa"", ""Q017"": ""inst_trust_nasa"", ""Q018"": ""inst_trust_noaa"", ""Q019"": ""inst_trust_universities"", ""Q020"": ""inst_trust_federal_gov"", ""Q021"": ""distrust_post"", ""Q022"": ""newsletter_signup"", ""Q023"": ""policy_role_1"", ""Q024"": ""policy_role_2"", ""Q025"": ""policy_role_3"", ""Q026"": ""policy_role_4"", ""Q027"": ""behavior_meat"", ""Q028"": ""behavior_transport"", ""Q029"": ""behavior_solar"", ""Q030"": ""behavior_fly"", ""Q031"": ""behavior_talk"", ""Q032"": ""behavior_donate"", ""Q033"": ""policy_general"", ""Q034"": ""policy_specific_1"", ""Q035"": ""policy_specific_2"", ""Q036"": ""policy_specific_3"", ""Q037"": ""policy_specific_4"", ""Q038"": ""policy_specific_5"", ""Q039"": ""policy_specific_6"", ""Q040"": ""policy_specific_7"", ""Q041"": ""concern_1"", ""Q042"": ""concern_2"", ""Q043"": ""concern_3"", ""Q044"": ""belief_post""}",standard,,,,,
G|LP0751|Extreme weather predictions|replicate_1|fmt_v2,G-9f9779a08ab82f554e45a86f8de00346478ea480,G,target,LP0751,Extreme weather predictions,full_questionnaire,1,google/gemma-4-31B-it,ceabb039d279d92f864666ed4436f67499a84414788c1bca9dd1dcc02adeaa8d,06dacff0aa08906ba0f9d1ef4b1fdfe13303366770b5330b94ec6687a7a2a0fc,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,1239884440,pending,Q001|Q002|Q003|Q004|Q005|Q006|Q007|Q008|Q009|Q010|Q011|Q012|Q013|Q014|Q015|Q016|Q017|Q018|Q019|Q020|Q021|Q022|Q023|Q024|Q025|Q026|Q027|Q028|Q029|Q030|Q031|Q032|Q033|Q034|Q035|Q036|Q037|Q038|Q039|Q040|Q041|Q042|Q043|Q044,"{""Q001"": ""trust_competence_1"", ""Q002"": ""trust_competence_2"", ""Q003"": ""trust_competence_3"", ""Q004"": ""trust_integrity_1"", ""Q005"": ""trust_integrity_2"", ""Q006"": ""trust_integrity_3"", ""Q007"": ""trust_benevolence_1"", ""Q008"": ""trust_benevolence_2"", ""Q009"": ""trust_benevolence_3"", ""Q010"": ""trust_openness_1"", ""Q011"": ""trust_openness_2"", ""Q012"": ""trust_openness_3"", ""Q013"": ""donation_ams"", ""Q014"": ""trust_post"", ""Q015"": ""funding_5_raw"", ""Q016"": ""inst_trust_epa"", ""Q017"": ""inst_trust_nasa"", ""Q018"": ""inst_trust_noaa"", ""Q019"": ""inst_trust_universities"", ""Q020"": ""inst_trust_federal_gov"", ""Q021"": ""distrust_post"", ""Q022"": ""newsletter_signup"", ""Q023"": ""policy_role_1"", ""Q024"": ""policy_role_2"", ""Q025"": ""policy_role_3"", ""Q026"": ""policy_role_4"", ""Q027"": ""behavior_meat"", ""Q028"": ""behavior_transport"", ""Q029"": ""behavior_solar"", ""Q030"": ""behavior_fly"", ""Q031"": ""behavior_talk"", ""Q032"": ""behavior_donate"", ""Q033"": ""policy_general"", ""Q034"": ""policy_specific_1"", ""Q035"": ""policy_specific_2"", ""Q036"": ""policy_specific_3"", ""Q037"": ""policy_specific_4"", ""Q038"": ""policy_specific_5"", ""Q039"": ""policy_specific_6"", ""Q040"": ""policy_specific_7"", ""Q041"": ""concern_1"", ""Q042"": ""concern_2"", ""Q043"": ""concern_3"", ""Q044"": ""belief_post""}",standard,,,,,
G|LP0752|control|replicate_1|fmt_v2,G-9fee7bd32de92f43a5722e870f62e3692b5dad09,G,target,LP0752,control,full_questionnaire,1,google/gemma-4-31B-it,05cd0cc8cb4c934d5c918e48184e827dbe54b7ffce9b4dde47724b880c3b96eb,946056600450ab8cdd39a4bc8983792aef7b46b0b22a2395d1bf558a96e4097f,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,1841702635,pending,Q001|Q002|Q003|Q004|Q005|Q006|Q007|Q008|Q009|Q010|Q011|Q012|Q013|Q014|Q015|Q016|Q017|Q018|Q019|Q020|Q021|Q022|Q023|Q024|Q025|Q026|Q027|Q028|Q029|Q030|Q031|Q032|Q033|Q034|Q035|Q036|Q037|Q038|Q039|Q040|Q041|Q042|Q043|Q044,"{""Q001"": ""trust_competence_1"", ""Q002"": ""trust_competence_2"", ""Q003"": ""trust_competence_3"", ""Q004"": ""trust_integrity_1"", ""Q005"": ""trust_integrity_2"", ""Q006"": ""trust_integrity_3"", ""Q007"": ""trust_benevolence_1"", ""Q008"": ""trust_benevolence_2"", ""Q009"": ""trust_benevolence_3"", ""Q010"": ""trust_openness_1"", ""Q011"": ""trust_openness_2"", ""Q012"": ""trust_openness_3"", ""Q013"": ""donation_ams"", ""Q014"": ""funding_5_raw"", ""Q015"": ""policy_role_1"", ""Q016"": ""policy_role_2"", ""Q017"": ""policy_role_3"", ""Q018"": ""policy_role_4"", ""Q019"": ""inst_trust_epa"", ""Q020"": ""inst_trust_nasa"", ""Q021"": ""inst_trust_noaa"", ""Q022"": ""inst_trust_universities"", ""Q023"": ""inst_trust_federal_gov"", ""Q024"": ""trust_post"", ""Q025"": ""distrust_post"", ""Q026"": ""newsletter_signup"", ""Q027"": ""concern_1"", ""Q028"": ""concern_2"", ""Q029"": ""concern_3"", ""Q030"": ""behavior_meat"", ""Q031"": ""behavior_transport"", ""Q032"": ""behavior_solar"", ""Q033"": ""behavior_fly"", ""Q034"": ""behavior_talk"", ""Q035"": ""behavior_donate"", ""Q036"": ""policy_specific_1"", ""Q037"": ""policy_specific_2"", ""Q038"": ""policy_specific_3"", ""Q039"": ""policy_specific_4"", ""Q040"": ""policy_specific_5"", ""Q041"": ""policy_specific_6"", ""Q042"": ""policy_specific_7"", ""Q043"": ""belief_post"", ""Q044"": ""policy_general""}",standard,,,,,
G|LP0752|Corporate reliance|replicate_1|fmt_v2,G-ecb6d442529b7e22d12d82bf273f2cab21ab3070,G,target,LP0752,Corporate reliance,full_questionnaire,1,google/gemma-4-31B-it,dbb9ffa317e89b06f5b223085bbdf3c4ae5bd60329373363796b65a5d0d76cd3,946056600450ab8cdd39a4bc8983792aef7b46b0b22a2395d1bf558a96e4097f,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,738797226,pending,Q001|Q002|Q003|Q004|Q005|Q006|Q007|Q008|Q009|Q010|Q011|Q012|Q013|Q014|Q015|Q016|Q017|Q018|Q019|Q020|Q021|Q022|Q023|Q024|Q025|Q026|Q027|Q028|Q029|Q030|Q031|Q032|Q033|Q034|Q035|Q036|Q037|Q038|Q039|Q040|Q041|Q042|Q043|Q044,"{""Q001"": ""trust_competence_1"", ""Q002"": ""trust_competence_2"", ""Q003"": ""trust_competence_3"", ""Q004"": ""trust_integrity_1"", ""Q005"": ""trust_integrity_2"", ""Q006"": ""trust_integrity_3"", ""Q007"": ""trust_benevolence_1"", ""Q008"": ""trust_benevolence_2"", ""Q009"": ""trust_benevolence_3"", ""Q010"": ""trust_openness_1"", ""Q011"": ""trust_openness_2"", ""Q012"": ""trust_openness_3"", ""Q013"": ""donation_ams"", ""Q014"": ""funding_5_raw"", ""Q015"": ""policy_role_1"", ""Q016"": ""policy_role_2"", ""Q017"": ""policy_role_3"", ""Q018"": ""policy_role_4"", ""Q019"": ""inst_trust_epa"", ""Q020"": ""inst_trust_nasa"", ""Q021"": ""inst_trust_noaa"", ""Q022"": ""inst_trust_universities"", ""Q023"": ""inst_trust_federal_gov"", ""Q024"": ""trust_post"", ""Q025"": ""distrust_post"", ""Q026"": ""newsletter_signup"", ""Q027"": ""concern_1"", ""Q028"": ""concern_2"", ""Q029"": ""concern_3"", ""Q030"": ""behavior_meat"", ""Q031"": ""behavior_transport"", ""Q032"": ""behavior_solar"", ""Q033"": ""behavior_fly"", ""Q034"": ""behavior_talk"", ""Q035"": ""behavior_donate"", ""Q036"": ""policy_specific_1"", ""Q037"": ""policy_specific_2"", ""Q038"": ""policy_specific_3"", ""Q039"": ""policy_specific_4"", ""Q040"": ""policy_specific_5"", ""Q041"": ""policy_specific_6"", ""Q042"": ""policy_specific_7"", ""Q043"": ""belief_post"", ""Q044"": ""policy_general""}",standard,,,,,
G|LP0752|Social justice|replicate_1|fmt_v2,G-8e36ba580869b2c5345a5255ec11f1aa52bcc150,G,target,LP0752,Social justice,full_questionnaire,1,google/gemma-4-31B-it,37049c04b8f8b664d2de0afe786cedadf7dafe6e3dc8371ef33a2d54a2e2bcc3,946056600450ab8cdd39a4bc8983792aef7b46b0b22a2395d1bf558a96e4097f,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,618080119,pending,Q001|Q002|Q003|Q004|Q005|Q006|Q007|Q008|Q009|Q010|Q011|Q012|Q013|Q014|Q015|Q016|Q017|Q018|Q019|Q020|Q021|Q022|Q023|Q024|Q025|Q026|Q027|Q028|Q029|Q030|Q031|Q032|Q033|Q034|Q035|Q036|Q037|Q038|Q039|Q040|Q041|Q042|Q043|Q044,"{""Q001"": ""trust_competence_1"", ""Q002"": ""trust_competence_2"", ""Q003"": ""trust_competence_3"", ""Q004"": ""trust_integrity_1"", ""Q005"": ""trust_integrity_2"", ""Q006"": ""trust_integrity_3"", ""Q007"": ""trust_benevolence_1"", ""Q008"": ""trust_benevolence_2"", ""Q009"": ""trust_benevolence_3"", ""Q010"": ""trust_openness_1"", ""Q011"": ""trust_openness_2"", ""Q012"": ""trust_openness_3"", ""Q013"": ""donation_ams"", ""Q014"": ""funding_5_raw"", ""Q015"": ""policy_role_1"", ""Q016"": ""policy_role_2"", ""Q017"": ""policy_role_3"", ""Q018"": ""policy_role_4"", ""Q019"": ""inst_trust_epa"", ""Q020"": ""inst_trust_nasa"", ""Q021"": ""inst_trust_noaa"", ""Q022"": ""inst_trust_universities"", ""Q023"": ""inst_trust_federal_gov"", ""Q024"": ""trust_post"", ""Q025"": ""distrust_post"", ""Q026"": ""newsletter_signup"", ""Q027"": ""concern_1"", ""Q028"": ""concern_2"", ""Q029"": ""concern_3"", ""Q030"": ""behavior_meat"", ""Q031"": ""behavior_transport"", ""Q032"": ""behavior_solar"", ""Q033"": ""behavior_fly"", ""Q034"": ""behavior_talk"", ""Q035"": ""behavior_donate"", ""Q036"": ""policy_specific_1"", ""Q037"": ""policy_specific_2"", ""Q038"": ""policy_specific_3"", ""Q039"": ""policy_specific_4"", ""Q040"": ""policy_specific_5"", ""Q041"": ""policy_specific_6"", ""Q042"": ""policy_specific_7"", ""Q043"": ""belief_post"", ""Q044"": ""policy_general""}",standard,,,,,
G|LP0752|Interview Prof. Maraun|replicate_1|fmt_v2,G-a8a74440edab599f1003b9d665de49ddd6f851a7,G,target,LP0752,Interview Prof. Maraun,full_questionnaire,1,google/gemma-4-31B-it,d89eb6f1d3bb3caa37beebab8cf3b1c18d5c563ea446e27ee3d59a5e6a126516,946056600450ab8cdd39a4bc8983792aef7b46b0b22a2395d1bf558a96e4097f,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,1056563747,pending,Q001|Q002|Q003|Q004|Q005|Q006|Q007|Q008|Q009|Q010|Q011|Q012|Q013|Q014|Q015|Q016|Q017|Q018|Q019|Q020|Q021|Q022|Q023|Q024|Q025|Q026|Q027|Q028|Q029|Q030|Q031|Q032|Q033|Q034|Q035|Q036|Q037|Q038|Q039|Q040|Q041|Q042|Q043|Q044,"{""Q001"": ""trust_competence_1"", ""Q002"": ""trust_competence_2"", ""Q003"": ""trust_competence_3"", ""Q004"": ""trust_integrity_1"", ""Q005"": ""trust_integrity_2"", ""Q006"": ""trust_integrity_3"", ""Q007"": ""trust_benevolence_1"", ""Q008"": ""trust_benevolence_2"", ""Q009"": ""trust_benevolence_3"", ""Q010"": ""trust_openness_1"", ""Q011"": ""trust_openness_2"", ""Q012"": ""trust_openness_3"", ""Q013"": ""donation_ams"", ""Q014"": ""funding_5_raw"", ""Q015"": ""policy_role_1"", ""Q016"": ""policy_role_2"", ""Q017"": ""policy_role_3"", ""Q018"": ""policy_role_4"", ""Q019"": ""inst_trust_epa"", ""Q020"": ""inst_trust_nasa"", ""Q021"": ""inst_trust_noaa"", ""Q022"": ""inst_trust_universities"", ""Q023"": ""inst_trust_federal_gov"", ""Q024"": ""trust_post"", ""Q025"": ""distrust_post"", ""Q026"": ""newsletter_signup"", ""Q027"": ""concern_1"", ""Q028"": ""concern_2"", ""Q029"": ""concern_3"", ""Q030"": ""behavior_meat"", ""Q031"": ""behavior_transport"", ""Q032"": ""behavior_solar"", ""Q033"": ""behavior_fly"", ""Q034"": ""behavior_talk"", ""Q035"": ""behavior_donate"", ""Q036"": ""policy_specific_1"", ""Q037"": ""policy_specific_2"", ""Q038"": ""policy_specific_3"", ""Q039"": ""policy_specific_4"", ""Q040"": ""policy_specific_5"", ""Q041"": ""policy_specific_6"", ""Q042"": ""policy_specific_7"", ""Q043"": ""belief_post"", ""Q044"": ""policy_general""}",standard,,,,,
G|LP0752|Funding|replicate_1|fmt_v2,G-aa025cb0726a7e13a793b6dbeced88fea837648a,G,target,LP0752,Funding,full_questionnaire,1,google/gemma-4-31B-it,8c85fca241294d33ce22f33ffec6a751726049e943a14cb45e98241febd27b75,946056600450ab8cdd39a4bc8983792aef7b46b0b22a2395d1bf558a96e4097f,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,1181693814,pending,Q001|Q002|Q003|Q004|Q005|Q006|Q007|Q008|Q009|Q010|Q011|Q012|Q013|Q014|Q015|Q016|Q017|Q018|Q019|Q020|Q021|Q022|Q023|Q024|Q025|Q026|Q027|Q028|Q029|Q030|Q031|Q032|Q033|Q034|Q035|Q036|Q037|Q038|Q039|Q040|Q041|Q042|Q043|Q044,"{""Q001"": ""trust_competence_1"", ""Q002"": ""trust_competence_2"", ""Q003"": ""trust_competence_3"", ""Q004"": ""trust_integrity_1"", ""Q005"": ""trust_integrity_2"", ""Q006"": ""trust_integrity_3"", ""Q007"": ""trust_benevolence_1"", ""Q008"": ""trust_benevolence_2"", ""Q009"": ""trust_benevolence_3"", ""Q010"": ""trust_openness_1"", ""Q011"": ""trust_openness_2"", ""Q012"": ""trust_openness_3"", ""Q013"": ""donation_ams"", ""Q014"": ""funding_5_raw"", ""Q015"": ""policy_role_1"", ""Q016"": ""policy_role_2"", ""Q017"": ""policy_role_3"", ""Q018"": ""policy_role_4"", ""Q019"": ""inst_trust_epa"", ""Q020"": ""inst_trust_nasa"", ""Q021"": ""inst_trust_noaa"", ""Q022"": ""inst_trust_universities"", ""Q023"": ""inst_trust_federal_gov"", ""Q024"": ""trust_post"", ""Q025"": ""distrust_post"", ""Q026"": ""newsletter_signup"", ""Q027"": ""concern_1"", ""Q028"": ""concern_2"", ""Q029"": ""concern_3"", ""Q030"": ""behavior_meat"", ""Q031"": ""behavior_transport"", ""Q032"": ""behavior_solar"", ""Q033"": ""behavior_fly"", ""Q034"": ""behavior_talk"", ""Q035"": ""behavior_donate"", ""Q036"": ""policy_specific_1"", ""Q037"": ""policy_specific_2"", ""Q038"": ""policy_specific_3"", ""Q039"": ""policy_specific_4"", ""Q040"": ""policy_specific_5"", ""Q041"": ""policy_specific_6"", ""Q042"": ""policy_specific_7"", ""Q043"": ""belief_post"", ""Q044"": ""policy_general""}",standard,,,,,
