donor_key,request_key,custom_id,assigned_variant,assigned_filler,condition_id,outcome_id,requested_model,seed,prompt_hash,schema_version,prompt_protocol_id,prompt_compiler_version,engine_config_hash,response_format_instruction_version,study_id,request_stage,phase,intended_logical_identity,replacement_replicate_id
LP0819,G|LP0819|control|replicate_2|fmt_v2,G-762930c5c608b76bbd0d49bc1c085bf9bd919c57,3,dances,control,full_questionnaire,google/gemma-4-31B-it,844830968,428a0e890bdad1a51d2d6680e8eaa781b352f8b9250b332ab2a73f9285782273,9fbf74db23e927b912564259e1a930caa73c58eaf3061423bc7726aa63b0e24c,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0819|control,2
LP0820,G|LP0820|control|replicate_2|fmt_v2,G-6879938714874c74861d0f4071e596ca6234be5b,3,dances,control,full_questionnaire,google/gemma-4-31B-it,1702523779,aeb16d05c7376c531b4683e101c33bf04421bc7d5552d6a02fb0236f01b62d13,3304ff7c132e8a83b1a8f34f0416065b7d23b685df0d4b4ea3fbbe793a93b8a4,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0820|control,2
LP0821,G|LP0821|control|replicate_2|fmt_v2,G-c94528ab42f402af03bd1fc55092541e186d17b1,3,dances,control,full_questionnaire,google/gemma-4-31B-it,1434342408,0693e4479ada751eb4fb70e4ce5dcd27be62997360ed83f182a0fbb92a5df406,0aea5f34d3d057b0d300be3ff57b856d896603ba75b1a0863de9cd5246964d13,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0821|control,2
LP0822,G|LP0822|control|replicate_2|fmt_v2,G-15f67028a406260a9575e36202957db70d9724dc,3,dances,control,full_questionnaire,google/gemma-4-31B-it,1341326939,8e98aa0a3e30d3c251952d764a7086bcb4027e51d660a801d3ec1c7d679ba9a8,d94445606cda6c5048271412ed232f3610e9b3a57806f6bf4039d733c88da962,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0822|control,2
LP0823,G|LP0823|control|replicate_2|fmt_v2,G-7ab72b688a3cb8b052933820d2927a4fca3abd38,2,baseball,control,full_questionnaire,google/gemma-4-31B-it,2141917058,0d60a754275ef5c5cc81dddc774399327eab816524e2201483fce705589bb45e,c9c7b262ac83f5211692d3dfc4f5cb9d347c27912d75d980a273fdda09a88f38,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0823|control,2
LP0825,G|LP0825|control|replicate_2|fmt_v2,G-538efc46386c4fbe6563893efcf0adf7e46ac4b5,3,dances,control,full_questionnaire,google/gemma-4-31B-it,1602897995,c78e74dec5c23c4913698410879d0e4ee0a4c1302902703f39c602d7fe7ac04c,402d5709f78fba848fc8fd1774fa19383ed88fea79141c5e1d5bb421f54a21e9,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0825|control,2
LP0826,G|LP0826|control|replicate_2|fmt_v2,G-c1456359f9875cb2baaa41e8352ce8b875e57f5b,3,dances,control,full_questionnaire,google/gemma-4-31B-it,2081563496,bc17cd323b6981871cb08ed27471cb451114db48d453bb07d4162f7d607f9dd9,c1a00b8991d83388f8675b3b6ccfd8954874fb030e040187297e6ac10f469390,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0826|control,2
LP0828,G|LP0828|control|replicate_2|fmt_v2,G-38a9416fcc9933a3a1d90d7d5f6484a2b2b5c190,2,baseball,control,full_questionnaire,google/gemma-4-31B-it,1038857859,1dcf39537b86cc34ef0fa29f49c6935582a9dc40578b568108dea816f6984d9e,b92a25292afc48641f65e2448e0fa23113a9871580d50dd180b962287fe34a57,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0828|control,2
LP0829,G|LP0829|control|replicate_2|fmt_v2,G-f0d2500f6984450a9b67b732bd3d739a2a15a4a3,2,baseball,control,full_questionnaire,google/gemma-4-31B-it,1260971308,2679fef8a365bfaf3d5de0b930da00f7025b36ae51c386f031ba487734741cce,a9a17d71ff912bda5de0b51aa01d4899976866e2b7576a3599597ddb74247476,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0829|control,2
LP0830,G|LP0830|control|replicate_2|fmt_v2,G-25a8c33a712a8e6904353b3281da640b3420b3b8,2,baseball,control,full_questionnaire,google/gemma-4-31B-it,1014764766,7e31a0d8767d4d7051b3fd5bb304dc0af47fe941780dc74b1342e56693023014,95688658f8b8d47c9c8d7024f11cc7e497e661699b9a28d72142533133efe8cd,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0830|control,2
LP0831,G|LP0831|control|replicate_2|fmt_v2,G-f7bc1fbd304b64204b4e0423a8192b79c0f40929,2,baseball,control,full_questionnaire,google/gemma-4-31B-it,532915102,2d2eeaf7977168818e4519360fa7b149e6fe6a523c4ed7eb8513f887a70c6aa7,3304ff7c132e8a83b1a8f34f0416065b7d23b685df0d4b4ea3fbbe793a93b8a4,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0831|control,2
LP0833,G|LP0833|control|replicate_2|fmt_v2,G-13ef6c7b8d7b885523f0da8fa7c3680c62a4677e,2,baseball,control,full_questionnaire,google/gemma-4-31B-it,895115596,112f6d66719a6616b64ca954ae5b29509647ed697512e72881fe5f7f889c1ec6,74d0261f87eff9ccc4fca3878970ef0953157143e73eca90ee489fac8da16809,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0833|control,2
LP0834,G|LP0834|control|replicate_2|fmt_v2,G-2b0c9f9f9224abca2820db8e06ab354a8581448e,3,dances,control,full_questionnaire,google/gemma-4-31B-it,1748888329,e13f9af4cf94a93d4fce03a678908a6c5c07d4db5e95fa0672255de983a43dce,ba628fff9d615d282866977122010efd6fa93fab5aaa45475b908a23302e7147,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0834|control,2
LP0836,G|LP0836|control|replicate_2|fmt_v2,G-67a31046c2b311993b067c00f1009d3ae6a20650,3,dances,control,full_questionnaire,google/gemma-4-31B-it,301543976,1bcec11e8ff6cfe8cbd1abe63adf48555dc4cd3beffa4a844e6249c5def5c270,b0580f5fb9141397ecf377b40e8d1778ea4457ec196d7fea02c80181030893fe,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0836|control,2
LP0838,G|LP0838|control|replicate_2|fmt_v2,G-ba301ec44071783158ced811c50dd1d3db6f15d8,3,dances,control,full_questionnaire,google/gemma-4-31B-it,886158780,fa75e9a9019ed5461c5997123645e078beced53eb3196fc977a3de27b749b009,836ae540379228fb1b138b09bde042a23465bc6274478052ed31080c6ac6a808,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0838|control,2
LP0839,G|LP0839|control|replicate_2|fmt_v2,G-076b43761dbc5ab87e6d32c76e6e3769e1eb3448,2,baseball,control,full_questionnaire,google/gemma-4-31B-it,747823524,7ac692b9637c640d410570e8f675bc7cc6cbae15107484d1e75edfb135dcb0c0,2f283341263ece8bdda396bb0a7b492edf60ad6c271ad09efba29b9d8231244d,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0839|control,2
LP0840,G|LP0840|control|replicate_2|fmt_v2,G-be9ede485d07dd907182e798ac560ed7465a05f0,2,baseball,control,full_questionnaire,google/gemma-4-31B-it,1514510883,facb10228c652bc8bbbf5ccce774c63c94a3f6ed222b5f0a469c300ebd8dea9d,16d4ad8b4ba9bc852ad1e6f66bc24a4e56f325aed6e7a771e1c0ce67be639ae8,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0840|control,2
LP0841,G|LP0841|control|replicate_2|fmt_v2,G-198ded3b13ec13f43cbbb1f65fa26cc3db7a1b8e,2,baseball,control,full_questionnaire,google/gemma-4-31B-it,1191702122,e501ae6870e80799fe9dec6f5db02e218a78409033df0778258a8c724bd15d9e,644c8a6c219770c3445dd542cdd97ae3f0432ea8bf788f35e8000c58e998162e,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0841|control,2
LP0842,G|LP0842|control|replicate_2|fmt_v2,G-de1ed00b79210e3fbc87aa2b0bc27a26465e9580,3,dances,control,full_questionnaire,google/gemma-4-31B-it,895397465,ed8b4cac1fba29efa1c5b21fb315cf4e337cf20752eca54fcc30bc0c1c850dbe,2f283341263ece8bdda396bb0a7b492edf60ad6c271ad09efba29b9d8231244d,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0842|control,2
LP0843,G|LP0843|control|replicate_2|fmt_v2,G-4c10d8f0b5838cca90f3d702514ae30e321de71b,2,baseball,control,full_questionnaire,google/gemma-4-31B-it,1302675116,aae362cdb6969a1595f8b3cd7deb8c87a22ee32ea3ee2e9fe4ca72b755babc99,2f283341263ece8bdda396bb0a7b492edf60ad6c271ad09efba29b9d8231244d,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0843|control,2
LP0845,G|LP0845|control|replicate_2|fmt_v2,G-7a11e0f03553a4509c06093ba67ecb674935e1e2,3,dances,control,full_questionnaire,google/gemma-4-31B-it,695690802,b8c9663674ac949e2372723a3ba5719d42cc0e363477e4d5036ee985e7a838ef,a9a17d71ff912bda5de0b51aa01d4899976866e2b7576a3599597ddb74247476,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0845|control,2
LP0846,G|LP0846|control|replicate_2|fmt_v2,G-ddb26773e718b5ee68035d5237aa9eb6590802ab,2,baseball,control,full_questionnaire,google/gemma-4-31B-it,578651353,7079643c83caa114af3fca5b62b85bf5ca57cf9a4f448ac4ba14da0f3071055b,068108676f2e404236b07752d50bc23456d2d02039f57d47f9fe2fa2854974e6,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0846|control,2
LP0848,G|LP0848|control|replicate_2|fmt_v2,G-8603d3b5479b7f261099cc1ff07211f6c1c6b9b0,3,dances,control,full_questionnaire,google/gemma-4-31B-it,1403201170,975d6328dd206f907640883c9a7e352c380a971e6a373a0d6d06212976614c42,8e7e715dd759c9180343ac172b647c46fa3af0d9e1e5a240759b1b37312271fd,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0848|control,2
LP0851,G|LP0851|control|replicate_2|fmt_v2,G-f0ad35e25a28765fce8a3af288d055191df61dbc,2,baseball,control,full_questionnaire,google/gemma-4-31B-it,998433319,af73ceadf659f1a6582e46c3071e00a13af9afef15684a4ca080c94f4aceba4f,0aea5f34d3d057b0d300be3ff57b856d896603ba75b1a0863de9cd5246964d13,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0851|control,2
LP0852,G|LP0852|control|replicate_2|fmt_v2,G-06048235505caf1e3d425d666f5521d1c122272c,3,dances,control,full_questionnaire,google/gemma-4-31B-it,1550168968,d473ec0786859ad46aa9d87e84cdc07ae0215dbcbf6ed908722e7e40e13a62ff,7eadf06f060f845c1408260c94fa34a7dbc7f7928d4382e4aec9e9bb5762f4c8,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0852|control,2
LP0854,G|LP0854|control|replicate_2|fmt_v2,G-09d774d26d8af7c0db4a0bb2b817db69d0adf468,2,baseball,control,full_questionnaire,google/gemma-4-31B-it,20570469,27a07b4cd2552ce60a4143b0935fee0d0703f47f738bafe9d0efb7e4398ca81e,c99641995728dd4be1cdf5f950f3bebe21e96b8abb3f06b160ffb77ac12ca92d,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0854|control,2
LP0855,G|LP0855|control|replicate_2|fmt_v2,G-9a84673dac48c6685acc3051edc2b166ac4f8258,2,baseball,control,full_questionnaire,google/gemma-4-31B-it,1632736485,c02a3dba1454a30ee4ed1daa346af01c3d96406453fbe01ff04289e13ede3c40,cc875368bcfd2589d3afc01143064b28b79eadc9cf0f08fbc87a6ced9cee0d2c,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0855|control,2
LP0856,G|LP0856|control|replicate_2|fmt_v2,G-7d31e3cfce24290ec2232925ad427fbf3dfad058,2,baseball,control,full_questionnaire,google/gemma-4-31B-it,1216868527,cee9eabf4ed5c8d3baac8ded3c79af6ef4fa43e1925cb78fad4722e55ef8bcc2,8ef7b7452c7ac5028f93b83d20babf58b7abcb132967380741c2346c157524c2,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0856|control,2
LP0857,G|LP0857|control|replicate_2|fmt_v2,G-d197cd682d65b2233f620230f95a2c2bc1f35401,3,dances,control,full_questionnaire,google/gemma-4-31B-it,1351961846,cfdb791cd5751b22f30524756ed14c0bf43e5687ce51193c309728f4fad74e67,43a32bec9f104cf7990ac5b02ac38a79d821c22135a39d2fd6e8320eb1e11c1f,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0857|control,2
LP0859,G|LP0859|control|replicate_2|fmt_v2,G-bfbab9cab305bddebd3253869231404b11c3af92,3,dances,control,full_questionnaire,google/gemma-4-31B-it,846934390,52029d24215230502309d0e9bcf7e7582a57819228208a735149683df4ddd89b,ab0fdf2f5a89282ad9bbbe710f0bce609804284bbc2b55b041f4bc61763c57e7,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0859|control,2
LP0861,G|LP0861|control|replicate_2|fmt_v2,G-a2a5a9e0e3abc70a7deba0076b16cec2cd8fa234,2,baseball,control,full_questionnaire,google/gemma-4-31B-it,687282894,409744fcdedfa26c89e190dba84dba7602b016450f282d0d53f139bf58ab7148,173ecccd0aeff9962c089cb3cf359fcbd1de1130be32d8d588600bc1195636c0,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0861|control,2
LP0862,G|LP0862|control|replicate_2|fmt_v2,G-b2ba35fff094c68fe6763d8eaee3e75c8471a853,2,baseball,control,full_questionnaire,google/gemma-4-31B-it,1443443345,866b504a4225acc63e7daff6fb679b125c2c9881e2c574a62a883978e8f29703,6ba764af62e00471c67ba9fd361e9793a0a511d522c6713d370bfeb024754774,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0862|control,2
LP0863,G|LP0863|control|replicate_2|fmt_v2,G-bc53f3449cdc1ea7c646f02fd84da8564784c880,2,baseball,control,full_questionnaire,google/gemma-4-31B-it,360973619,63dbc2f34f0450f5fdbde7e5be842579a5a1a5702461c86718daef4bd4388396,95182075b7a5116fadd4347fa6f598518a64e8b056a3893fea56ca5fadcf9451,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0863|control,2
LP0864,G|LP0864|control|replicate_2|fmt_v2,G-c3c61e36aed7fa5a1234b0dead247df8825f29bb,3,dances,control,full_questionnaire,google/gemma-4-31B-it,912537290,e0a5ecd688259df49cd1466a1d689de2c17c54d4c7f45beff899b0547a1646f0,7eadf06f060f845c1408260c94fa34a7dbc7f7928d4382e4aec9e9bb5762f4c8,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0864|control,2
LP0865,G|LP0865|control|replicate_2|fmt_v2,G-32479566d15dde8ae51873d197ec1ba3c2894563,3,dances,control,full_questionnaire,google/gemma-4-31B-it,904726872,03717f27ddb2f02b89fab86d77327d057d0ac3ac10a34b20efb3bd986ff734e6,80795f7420a1828775290d44b68771a715025c5acdc160e5378bc09d1b5cd531,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0865|control,2
LP0867,G|LP0867|control|replicate_2|fmt_v2,G-e836c0cab04c522d106e3de9857a7826af47edc0,3,dances,control,full_questionnaire,google/gemma-4-31B-it,12178374,45a28449b7a421a5cfe48a6a6890031b6c5b8efb46ae94289d7e8802d2cea821,3304ff7c132e8a83b1a8f34f0416065b7d23b685df0d4b4ea3fbbe793a93b8a4,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0867|control,2
LP0868,G|LP0868|control|replicate_2|fmt_v2,G-8addc530ea53ac968813466e7486171b7d6d46a6,3,dances,control,full_questionnaire,google/gemma-4-31B-it,997114,ac6f2ddcbd5a809daa220144ba06dfb25220f75d909e154023e066c95f95c8e6,3304ff7c132e8a83b1a8f34f0416065b7d23b685df0d4b4ea3fbbe793a93b8a4,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0868|control,2
LP0869,G|LP0869|control|replicate_2|fmt_v2,G-b71bfb573aaca82534bedc7c6ecd95dac8a59c51,3,dances,control,full_questionnaire,google/gemma-4-31B-it,686071510,f0b8e38e4cc2ace8bbdca881ee5d2a437326f8bfcb5f6d965785fb820565c960,dd25b57558baa48c752efb9f8ed1ed973491d2faae229c4d74096b3984a3f55d,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0869|control,2
LP0870,G|LP0870|control|replicate_2|fmt_v2,G-9ccae56664bf3eba25e7a912ebafea86c222ef4a,2,baseball,control,full_questionnaire,google/gemma-4-31B-it,508889481,5cc565316ebd44a4f6dd609ff3cd0af6b5f2cbf1bcaa70bfa4f5bc24b24cb66b,a9a17d71ff912bda5de0b51aa01d4899976866e2b7576a3599597ddb74247476,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0870|control,2
LP0872,G|LP0872|control|replicate_2|fmt_v2,G-1ed71648d68fe5d0454327be03c2352c5ff22db1,2,baseball,control,full_questionnaire,google/gemma-4-31B-it,339612258,3718044dc920c3b52a1053fb8b20d0c3496f78e225ceeb7e809bfdc6ec7e2d20,74d0261f87eff9ccc4fca3878970ef0953157143e73eca90ee489fac8da16809,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0872|control,2
LP0873,G|LP0873|control|replicate_2|fmt_v2,G-da29b2bfd796e0295cfa7ea62493820513cb130f,2,baseball,control,full_questionnaire,google/gemma-4-31B-it,199902636,7b189acd99d3540d7e14a98fc2cb2a58259dbf94d3dbabdb4bd88f22a566524c,8938cf956915dc78f47154621782b86462e158373a08bfd4a31111fdb06e1d72,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0873|control,2
LP0874,G|LP0874|control|replicate_2|fmt_v2,G-5b59f65884f31b31f3f4ea95981dbaed876dc4a4,2,baseball,control,full_questionnaire,google/gemma-4-31B-it,1000802275,87800764bbc74ddb2067742a48f6cf8978324e1206157f987a57d6a267be2985,734c3e0b8e32d2af4e6e738777cbbaf97b761f0ada793b2cd3ace9e2a984beda,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0874|control,2
LP0875,G|LP0875|control|replicate_2|fmt_v2,G-98c81dc29ee6b78c3a97af42e60d0a4874eec7fd,2,baseball,control,full_questionnaire,google/gemma-4-31B-it,1349972755,c46e5504bc8a0827f2100695480249accc056531584eb2017f73bbda7dc74d6e,ea5aa1cf66f50e858371f1aefbd6f8b8d1aa724540cfc3e764acad649862c452,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0875|control,2
LP0878,G|LP0878|control|replicate_2|fmt_v2,G-e192e96de18fd8134dc5bf0006fe7c583b7a87c7,3,dances,control,full_questionnaire,google/gemma-4-31B-it,615885554,2179d66b8f9bdb675216dc1b9805db5ea0934db03eaca696dec9689ecca924dc,80795f7420a1828775290d44b68771a715025c5acdc160e5378bc09d1b5cd531,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0878|control,2
LP0879,G|LP0879|control|replicate_2|fmt_v2,G-ba53d64131e42010609cc3c9ee70852e5d01ee9a,2,baseball,control,full_questionnaire,google/gemma-4-31B-it,646696085,bf2c5ab9986e8906a1a0b6959234afe7ceff43cb80fa60542d8cc75fe007e28b,13f44cafbbb9216818e250c7abce4f36ba49a81c22772f0ee3ecd2cbc144eb30,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0879|control,2
LP0881,G|LP0881|control|replicate_2|fmt_v2,G-caea701dac8a6275599368b9d8fe5fe272474ac6,3,dances,control,full_questionnaire,google/gemma-4-31B-it,1113539251,3ced285ded26b3ac412c979e7447974219ff1e7728339c631ffb32e894c44557,87e3ccbe57528e4eff1e3b8bc29173f7bfb94429cf88915552a6975a5adc8377,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0881|control,2
LP0882,G|LP0882|control|replicate_2|fmt_v2,G-6b0c8962ad79796d97d33d248685b1d80814693b,3,dances,control,full_questionnaire,google/gemma-4-31B-it,59935796,8b3fc5183530cc6aae5d93d7a9dadc386cf4d457611048107752c58f7cf34bcb,d47e866d0746d271409efd116ae4ef378ddc9e43b77da897c24fd21b34265d14,krsteski_demo_survey_adapted_v1,prompt_compiler_v2_split_g_f,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1,v2,target,standard,standard_g_control_repair_v2,G|LP0882|control,2
